,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude,SF time,PA time,School score,Min commute
6421,973 Wallace Dr,San Jose,CA,95120,1548000,4,2.5,2281.0,6251.0,37.226203000000005,-121.85883799999999,120,85,77.5,85
6422,6798 Elwood Rd,San Jose,CA,95120,2325000,4,3.0,3539.0,17424.0,37.208571,-121.857854,120,85,77.5,85
6423,6680 Leyland Park Dr,San Jose,CA,95120,1950000,4,2.5,2627.0,12632.4,37.211828000000004,-121.87543400000001,120,85,77.5,85
6424,7076 Kindra Hill Dr,San Jose,CA,95120,3600000,4,4.5,6199.0,17859.6,37.205809,-121.838183,120,85,77.5,85
6425,6140 Meridian Ave,San Jose,CA,95120,1649000,4,3.0,2082.0,8468.0,37.227103,-121.88426399999999,120,85,77.5,85
6426,6471 Trinidad Dr,San Jose,CA,95120,1525000,4,2.5,2354.0,8050.0,37.221659,-121.865071,120,85,77.5,85
6427,6832 Tunbridge Way,San Jose,CA,95120,1600000,5,3.0,2585.0,8398.0,37.213009,-121.839743,120,85,77.5,85
6428,6537 Ramblewood Dr,San Jose,CA,95120,1650000,4,2.5,2214.0,11761.2,37.220346,-121.85912900000001,120,85,77.5,85
6429,1462 Menorca Ct,San Jose,CA,95120,1499999,4,2.0,1840.0,10454.4,37.2273,-121.894323,120,85,77.5,85
6430,1839 Sage Crk,San Jose,CA,95120,1995000,5,4.0,3185.0,4103.0,37.219969,-121.908374,120,85,77.5,85
6431,1547 Montellano Dr,San Jose,CA,95120,1788888,5,2.5,2278.0,8032.0,37.225277,-121.898822,120,85,77.5,85
6432,1063 Woodview Pl,San Jose,CA,95120,2498000,5,4.5,4500.0,40946.4,37.208154,-121.84158899999998,120,85,77.5,85
6433,6576 Ashfield Ct,San Jose,CA,95120,1549888,4,3.0,2450.0,7113.0,37.219590000000004,-121.881574,120,85,77.5,85
6434,6209 Balderstone Dr,San Jose,CA,95120,1250000,5,3.0,2350.0,6468.0,37.224703999999996,-121.883297,120,85,77.5,85
6435,6847 Eldridge Dr,San Jose,CA,95120,1560000,5,2.5,2496.0,7858.0,37.211957,-121.842303,120,85,77.5,85
6436,2674 Tuers Rd,San Jose,CA,95121,898000,4,2.5,2000.0,6334.0,37.306131,-121.83693899999999,120,75,52.4,75
6437,3116 Yakima Cir,San Jose,CA,95121,850000,4,2.0,1633.0,6573.0,37.301972,-121.82133400000001,120,75,52.4,75
6438,3941 Edenwood Dr,San Jose,CA,95121,898888,4,2.0,1563.0,9657.0,37.298068,-121.79693700000001,120,75,52.4,75
6439,4043 Timberline Dr,San Jose,CA,95121,1038000,4,2.0,1647.0,8154.0,37.305699,-121.78078000000001,120,75,52.4,75
6440,1260 Oxton Dr,San Jose,CA,95121,849000,3,3.0,1912.0,6264.0,37.310138,-121.82734599999999,120,75,52.4,75
6441,1510 Orangewood Dr,San Jose,CA,95121,749999,3,2.0,1286.0,9744.0,37.309571000000005,-121.822194,120,75,52.4,75
6442,1131 Beaconsfield Rd,San Jose,CA,95121,690000,2,2.0,1196.0,3498.0,37.293372999999995,-121.81559399999999,120,75,52.4,75
6443,1316 Ebano Ct,San Jose,CA,95121,879999,3,2.0,1444.0,6090.0,37.311046999999995,-121.82583799999999,120,75,52.4,75
6444,1161 Raposa Dr,San Jose,CA,95121,750000,4,3.0,1799.0,11325.6,37.299878,-121.820876,120,75,52.4,75
6445,3814 Twin Falls Ct,San Jose,CA,95121,1065000,4,2.5,1816.0,8337.0,37.306115000000005,-121.79173300000001,120,75,52.4,75
6446,1798 Indigo Oak Ln,San Jose,CA,95121,1799000,5,4.5,3197.0,9705.0,37.296397999999996,-121.798994,120,75,52.4,75
6447,3564 Chamberlain Dr,San Jose,CA,95121,1499999,5,3.0,3214.0,6778.0,37.3073,-121.795353,120,75,52.4,75
6448,1636 Gypsy Place Ct,San Jose,CA,95121,929000,4,2.0,1478.0,5001.0,37.299015999999995,-121.806448,120,75,52.4,75
6449,2743 Burlingame Way,San Jose,CA,95121,899999,3,2.0,1120.0,6251.0,37.3114,-121.792557,120,75,52.4,75
6450,3859 Glengarry Dr,San Jose,CA,95121,879950,3,2.0,1407.0,6338.0,37.299993,-121.79813899999999,120,75,52.4,75
6451,3920 Gardie Place Way,San Jose,CA,95121,1080000,5,3.0,2356.0,5872.0,37.298543,-121.804022,120,75,52.4,75
6452,1021 Malott Dr,San Jose,CA,95121,835000,3,2.0,1444.0,6172.0,37.308509,-121.832451,120,75,52.4,75
6453,2950 Roberta Ct,San Jose,CA,95121,900000,3,2.5,1815.0,7475.0,37.30413,-121.8242,120,75,52.4,75
6454,1718 Silver Glen Ct,San Jose,CA,95121,1098000,3,2.5,1898.0,7139.0,37.299580999999996,-121.80443999999999,120,75,52.4,75
6455,4090 Yerba Buena Ave,San Jose,CA,95121,1075000,4,2.0,1925.0,8128.0,37.304142999999996,-121.781557,120,75,52.4,75
6456,1667 Nickel Ave,San Jose,CA,95121,799000,3,2.0,1204.0,5136.0,37.314934,-121.820282,120,75,52.4,75
6457,2475 Flory Dr,San Jose,CA,95121,838000,3,2.0,1321.0,6499.0,37.315556,-121.831225,120,75,52.4,75
6458,2752 Eulalie Dr,San Jose,CA,95121,750000,4,2.0,1418.0,5972.0,37.309098,-121.82885900000001,120,75,52.4,75
6459,3059 Cray Ct,San Jose,CA,95121,1100000,4,3.0,2368.0,6072.0,37.301963,-121.824329,120,75,52.4,75
6460,1185 Bellingham Dr,San Jose,CA,95121,950000,3,2.0,1678.0,6782.0,37.308595000000004,-121.82806299999999,120,75,52.4,75
6461,2872 Plumas Dr,San Jose,CA,95121,990000,4,3.0,1903.0,6617.0,37.308082,-121.82225,120,75,52.4,75
6462,1057 Saddlewood Dr,San Jose,CA,95121,828800,4,2.5,1579.0,5493.0,37.313114,-121.83906200000001,120,75,52.4,75
6463,3291 Denton Way,San Jose,CA,95121,950000,3,2.0,1219.0,6382.0,37.311171,-121.79689499999999,120,75,52.4,75
6464,1921 Daniel Maloney Dr,San Jose,CA,95121,899000,3,1.5,1519.0,5275.0,37.306977,-121.80419499999999,120,75,52.4,75
6465,1765 Yerba Buena Rd,San Jose,CA,95121,860000,4,2.0,1729.0,6146.0,37.29963,-121.803803,120,75,52.4,75
6466,3022 Brandywine Dr,San Jose,CA,95121,950888,4,2.0,1757.0,8398.0,37.305625,-121.819993,120,75,52.4,75
6467,1402 Cottlestone Ct,San Jose,CA,95121,1898573,4,3.5,3349.0,6787.0,37.294378,-121.808493,120,75,52.4,75
6468,Residence 4,San Jose,CA,95121,1700000,5,3.5,3862.0,,37.293749,-121.808995,120,75,52.4,75
6469,Residence 1,San Jose,CA,95121,1595000,4,3.0,3008.0,,37.293749,-121.808995,120,75,52.4,75
6470,Residence 3,San Jose,CA,95121,1700000,5,3.0,3298.0,,37.293749,-121.808995,120,75,52.4,75
6471,Residence 5,San Jose,CA,95121,1747000,4,3.5,3349.0,,37.293749,-121.808995,120,75,52.4,75
6472,Residence 6,San Jose,CA,95121,1768000,4,3.5,3349.0,,37.293749,-121.808995,120,75,52.4,75
6473,1859 LA Porte Ave,San Jose,CA,95122,658888,3,1.0,960.0,5175.0,37.335437,-121.83296899999999,105,62,38.8,62
6474,2112 Quimby Rd,San Jose,CA,95122,749000,4,1.5,1393.0,8520.0,37.322055,-121.815708,105,62,38.8,62
6475,1166 Shoreland Dr,San Jose,CA,95122,899000,5,4.0,2375.0,5000.0,37.31941,-121.83987900000001,105,62,38.8,62
6476,2368 Barlow Ave,San Jose,CA,95122,850000,6,4.0,1962.0,6098.0,37.343509999999995,-121.827898,105,62,38.8,62
6477,1932 McLaughlin Ave,San Jose,CA,95122,789000,3,2.0,1111.0,5419.0,37.322715,-121.84346599999999,105,62,38.8,62
6478,1961 Ceylon Ave,San Jose,CA,95122,685000,3,1.5,960.0,5358.0,37.329879999999996,-121.825575,105,62,38.8,62
6479,1294 Clemence Ave,San Jose,CA,95122,719888,3,2.0,1120.0,4461.0,37.329221000000004,-121.853044,105,62,38.8,62
6480,1916 Sarasota Way,San Jose,CA,95122,800000,4,2.0,1329.0,5300.0,37.327339,-121.836417,105,62,38.8,62
6481,995 Mills Corner Ln,San Jose,CA,95122,799950,2,2.0,1386.0,2490.0,37.323584000000004,-121.848707,105,62,38.8,62
6482,1213 Panoche Ave,San Jose,CA,95122,869999,4,2.0,1548.0,2701.0,37.331676,-121.850655,105,62,38.8,62
6483,2577 Dumont Ct,San Jose,CA,95122,875000,3,2.0,1176.0,8442.0,37.345566,-121.82640500000001,105,62,38.8,62
6484,1234 Karl St,San Jose,CA,95122,835000,4,2.0,1711.0,5702.0,37.343955,-121.83301000000002,105,62,38.8,62
6485,2150 Bayhaven Dr,San Jose,CA,95122,770000,4,2.0,1203.0,5698.0,37.3317,-121.821927,105,62,38.8,62
6486,Residence 3,San Jose,CA,95122,1210000,3,2.5,3090.0,,37.322448,-121.81321899999999,105,62,38.8,62
6487,Residence 4,San Jose,CA,95122,1490000,4,3.5,3633.0,,37.322448,-121.81321899999999,105,62,38.8,62
6488,1425 Taper Ct,San Jose,CA,95122,769000,4,2.0,1329.0,3472.0,37.323446999999994,-121.83740300000001,105,62,38.8,62
6489,1914 Crinan Dr,San Jose,CA,95122,688888,3,2.0,1238.0,5900.0,37.324038,-121.84187800000001,105,62,38.8,62
6490,1490 Primm Ave,San Jose,CA,95122,750000,3,2.0,1200.0,5502.0,37.333721000000004,-121.841462,105,62,38.8,62
6491,1441 Darwin Ct,San Jose,CA,95122,648888,3,1.5,1214.0,3058.0,37.327884999999995,-121.841477,105,62,38.8,62
6492,1591 Terilyn Ave,San Jose,CA,95122,689000,4,2.0,1236.0,5001.0,37.331016,-121.841854,105,62,38.8,62
6493,1419 Adrian Way,San Jose,CA,95122,699900,4,2.0,1283.0,5715.0,37.341361,-121.830053,105,62,38.8,62
6494,2069 Newton Ave,San Jose,CA,95122,899000,5,3.0,1567.0,6194.0,37.341989,-121.834318,105,62,38.8,62
6495,2630 Sibelius Ave,San Jose,CA,95122,790000,3,1.5,1043.0,9317.0,37.321712,-121.815601,105,62,38.8,62
6496,2124 Terilyn Ave,San Jose,CA,95122,690000,3,2.0,1128.0,5083.0,37.324678000000006,-121.83475800000001,105,62,38.8,62
6497,2179 Simon Ave,San Jose,CA,95122,675000,3,2.0,1141.0,5776.0,37.340069,-121.830127,105,62,38.8,62
6498,1965 McLaughlin Ave,San Jose,CA,95122,698000,3,2.0,1116.0,5963.0,37.321377000000005,-121.84298500000001,105,62,38.8,62
6499,Residence 5,San Jose,CA,95122,1470000,4,3.5,3624.0,,37.322448,-121.81321899999999,105,62,38.8,62
6500,Residence 2,San Jose,CA,95122,1185000,3,2.5,2839.0,,37.322448,-121.81321899999999,105,62,38.8,62
6501,1691 Marsh St,San Jose,CA,95122,695000,3,2.0,1410.0,5693.0,37.337998,-121.841844,105,62,38.8,62
6502,Residence 1,San Jose,CA,95122,1145000,3,2.5,2560.0,,37.322448,-121.81321899999999,105,62,38.8,62
6503,6465 Hesket Ct,San Jose,CA,95123,1288000,5,3.0,2729.0,5702.0,37.227259000000004,-121.810976,120,75,45.6,75
6504,6254 Hopi Cir,San Jose,CA,95123,950000,3,2.0,1409.0,6007.0,37.229735,-121.832505,120,75,45.6,75
6505,403 Madison Dr,San Jose,CA,95123,1050000,5,2.0,1635.0,6033.0,37.235758000000004,-121.815072,120,75,45.6,75
6506,6066 Terrier Ct,San Jose,CA,95123,1099900,4,2.0,1629.0,7122.0,37.237908000000004,-121.812164,120,75,45.6,75
6507,382 Alric Ct,San Jose,CA,95123,998000,4,3.0,1889.0,6678.0,37.231021000000005,-121.80515,120,75,45.6,75
6508,5867 Bridle Way,San Jose,CA,95123,800000,5,3.0,2193.0,6136.0,37.243426,-121.825432,120,75,45.6,75
6509,6081 Foothill Glen Ct,San Jose,CA,95123,1199000,4,2.5,2124.0,9039.0,37.237423,-121.853206,120,75,45.6,75
6510,6104 Vale Ct,San Jose,CA,95123,765000,2,1.0,1170.0,6486.0,37.236643,-121.81401000000001,120,75,45.6,75
6511,6244 Hokett Way,San Jose,CA,95123,924800,3,2.0,1223.0,6033.0,37.232721999999995,-121.839666,120,75,45.6,75
6512,6309 Channel Dr,San Jose,CA,95123,1150000,4,3.0,2016.0,7362.0,37.230545,-121.82981200000002,120,75,45.6,75
6513,830 Calero Ave,San Jose,CA,95123,898888,3,2.0,1409.0,6952.0,37.243598999999996,-121.853054,120,75,45.6,75
6514,403 Beckham Dr,San Jose,CA,95123,1079000,4,2.0,1826.0,6260.0,37.225968,-121.80485700000001,120,75,45.6,75
6515,5940 Sorrel Ave,San Jose,CA,95123,950000,3,2.0,1377.0,6399.0,37.241077000000004,-121.824805,120,75,45.6,75
6516,728 Laguna Seca Ct,San Jose,CA,95123,1050000,3,2.0,1347.0,6477.0,37.242578,-121.841526,120,75,45.6,75
6517,6230 Cahalan Ave,San Jose,CA,95123,1788888,4,2.5,2283.0,30492.0,37.234281,-121.851551,120,75,45.6,75
6518,5357 Cheris Ct,San Jose,CA,95123,759000,2,1.0,983.0,4042.0,37.257301,-121.827926,120,75,45.6,75
6519,5518 Chesbro Ave,San Jose,CA,95123,978888,4,2.0,1804.0,7096.0,37.253114000000004,-121.843028,120,75,45.6,75
6520,480 Curie Dr,San Jose,CA,95123,1075000,3,2.0,1400.0,6887.0,37.228724,-121.81591399999999,120,75,45.6,75
6521,467 Shawnee Ln,San Jose,CA,95123,899000,4,2.0,1342.0,6277.0,37.241585,-121.82880700000001,120,75,45.6,75
6522,5547 Cooney Pl,San Jose,CA,95123,1195000,5,3.0,2205.0,3694.0,37.251855,-121.84835700000001,120,75,45.6,75
6523,6125 Glen Harbor Dr,San Jose,CA,95123,1199500,5,3.0,2582.0,6713.0,37.236281,-121.820399,120,75,45.6,75
6524,393 Herrick Ave,San Jose,CA,95123,929000,2,2.0,1582.0,6554.0,37.250788,-121.82762,120,75,45.6,75
6525,204 Belden Dr,San Jose,CA,95123,899000,3,2.0,1261.0,5092.0,37.248963,-121.81309399999999,120,75,45.6,75
6526,385 Conestoga Way,San Jose,CA,95123,950000,4,2.0,1855.0,8873.0,37.239133,-121.820954,120,75,45.6,75
6527,5626 Comanche Ct,San Jose,CA,95123,925000,3,2.0,1401.0,8999.0,37.250282,-121.83892,120,75,45.6,75
6528,6241 Valroy Dr,San Jose,CA,95123,900000,3,2.0,1143.0,6434.0,37.231277,-121.81631200000001,120,75,45.6,75
6529,6042 Montalvo Dr,San Jose,CA,95123,899000,3,2.0,1228.0,5998.0,37.238206,-121.843094,120,75,45.6,75
6530,6032 Golden Vista Dr,San Jose,CA,95123,1249000,4,2.5,2165.0,2304.0,37.243732,-121.79678700000001,120,75,45.6,75
6531,5380 Cedar Grove Cir,San Jose,CA,95123,852000,3,2.0,1155.0,4469.0,37.257899,-121.822726,120,75,45.6,75
6532,247 Beegum Way,San Jose,CA,95123,974500,3,2.5,1546.0,5001.0,37.250096,-121.81604399999999,120,75,45.6,75
6533,5416 Walnut Blossom Dr,San Jose,CA,95123,849900,3,2.0,1644.0,6151.0,37.256043,-121.814342,120,75,45.6,75
6534,5553 Woodhurst Ln,San Jose,CA,95123,849000,4,2.0,1450.0,6273.0,37.251692,-121.855428,120,75,45.6,75
6535,351 Henderson Dr,San Jose,CA,95123,998000,4,2.0,2249.0,5998.0,37.238711,-121.81039799999999,120,75,45.6,75
6536,362 Avenida Manzanos,San Jose,CA,95123,940000,4,2.0,1340.0,6551.0,37.256644,-121.837921,120,75,45.6,75
6537,5392 Poppy Blossom Ct,San Jose,CA,95123,1010000,4,2.0,1720.0,6151.0,37.256765,-121.810814,120,75,45.6,75
6538,765 Colleen Dr,San Jose,CA,95123,1145000,4,2.0,1926.0,6329.0,37.231835,-121.842875,120,75,45.6,75
6539,6281 Mahan Dr,San Jose,CA,95123,998888,3,2.0,1412.0,5611.0,37.23085,-121.82036200000002,120,75,45.6,75
6540,5868 McGilvra Ct,San Jose,CA,95123,998000,4,2.0,1683.0,6421.0,37.242359,-121.816553,120,75,45.6,75
6541,674 Alamo Dr,San Jose,CA,95123,948888,4,2.0,1516.0,6181.0,37.246674,-121.84413799999999,120,75,45.6,75
6542,675 Alamo Dr,San Jose,CA,95123,899000,3,2.0,1347.0,6199.0,37.247122,-121.844136,120,75,45.6,75
6543,328 Spode Way,San Jose,CA,95123,1129888,6,3.0,2161.0,6821.0,37.234535,-121.805108,120,75,45.6,75
6544,292 Calero Ave,San Jose,CA,95123,988000,3,2.0,1675.0,6621.0,37.240823,-121.816321,120,75,45.6,75
6545,658 Arrowhead Dr,San Jose,CA,95123,1090888,4,2.0,1321.0,6652.0,37.236523999999996,-121.838978,120,75,45.6,75
6546,6184 Hancock Ave,San Jose,CA,95123,1049000,4,2.0,1342.0,5976.0,37.234465,-121.84251699999999,120,75,45.6,75
6547,1926 Trenton Dr,San Jose,CA,95124,999000,3,2.0,1156.0,9374.0,37.269114,-121.925719,100,60,69.5,60
6548,3208 Franela Dr,San Jose,CA,95124,949900,4,1.0,1140.0,5001.0,37.267874,-121.90748700000002,100,60,69.5,60
6549,3651 Meridian Ave,San Jose,CA,95124,1099000,3,2.0,1290.0,6037.0,37.264702,-121.90338899999999,100,60,69.5,60
6550,3892 Kirk Rd,San Jose,CA,95124,949000,3,2.0,1275.0,6887.0,37.261744,-121.90588600000001,100,60,69.5,60
6551,5178 Alan Ave,San Jose,CA,95124,1350000,4,2.0,1863.0,7039.0,37.244251,-121.907661,100,60,69.5,60
6552,1855 Orange Grove Dr,San Jose,CA,95124,1298888,5,3.0,1976.0,9862.0,37.269882,-121.92128000000001,100,60,69.5,60
6553,15321 Herring Ave,San Jose,CA,95124,1299000,3,3.0,1747.0,8385.0,37.257732,-121.93704299999999,100,60,69.5,60
6554,15363 Warwick Rd,San Jose,CA,95124,1595000,4,2.5,2490.0,13939.2,37.245396,-121.92894,100,60,69.5,60
6555,15194 Woodard Rd,San Jose,CA,95124,990000,2,1.0,868.0,8281.0,37.259972999999995,-121.934803,100,60,69.5,60
6556,1702 Valpico Dr,San Jose,CA,95124,1272000,3,2.0,1696.0,7222.0,37.275032,-121.910055,100,60,69.5,60
6557,14774 Elton Ct,San Jose,CA,95124,1250000,3,2.0,1526.0,9448.0,37.251445000000004,-121.92728000000001,100,60,69.5,60
6558,1607 Noreen Dr,San Jose,CA,95124,1299988,4,2.5,1760.0,5915.0,37.261984999999996,-121.90245,100,60,69.5,60
6559,2355 Heritage Ct,San Jose,CA,95124,2075000,4,4.0,3104.0,8625.0,37.27989,-121.915846,100,60,69.5,60
6560,3491 Jennifer Way,San Jose,CA,95124,999888,3,2.0,1240.0,6299.0,37.262828000000006,-121.930753,100,60,69.5,60
6561,3949 Arbuckle Dr,San Jose,CA,95124,1299000,5,3.5,2303.0,5789.0,37.25885,-121.921144,100,60,69.5,60
6562,1730 Foxworthy Ave,San Jose,CA,95124,1098000,3,2.0,1454.0,5001.0,37.268957,-121.91155900000001,100,60,69.5,60
6563,2466 Schubert Ave,San Jose,CA,95124,1199000,3,2.0,1484.0,6220.0,37.276963,-121.923905,100,60,69.5,60
6564,4004 Meridian Ave,San Jose,CA,95124,999000,4,2.0,1359.0,6011.0,37.262007000000004,-121.901601,100,60,69.5,60
6565,4093 Cranford Cir,San Jose,CA,95124,1298888,4,2.0,1868.0,6120.0,37.254443,-121.945929,100,60,69.5,60
6566,1666 Kevin Dr,San Jose,CA,95124,1249800,3,2.0,1220.0,7070.0,37.236908,-121.90714399999999,100,60,69.5,60
6567,3085 Yucca Ave,San Jose,CA,95124,975000,4,2.0,1248.0,5001.0,37.269147,-121.907647,100,60,69.5,60
6568,4993 Agape Ct,San Jose,CA,95124,1148800,3,2.5,1644.0,2723.0,37.248615,-121.907878,100,60,69.5,60
6569,4016 LA Mesa Ln,San Jose,CA,95124,1150000,3,2.0,1320.0,6094.0,37.258503999999995,-121.91186299999998,100,60,69.5,60
6570,2176 Blossom Crest Way,San Jose,CA,95124,1829000,4,2.0,1870.0,8368.0,37.237024,-121.93730900000001,100,60,69.5,60
6571,3084 Quinto Way,San Jose,CA,95124,1079988,3,2.0,1290.0,5175.0,37.267628,-121.91395,100,60,69.5,60
6572,5198 Alan Ave,San Jose,CA,95124,1298000,4,2.0,1488.0,10454.4,37.24374,-121.90743,100,60,69.5,60
6573,3295 Fawn Dr,San Jose,CA,95124,1190000,4,2.5,1618.0,7057.0,37.264526000000004,-121.924677,100,60,69.5,60
6574,2356 Rupert Dr,San Jose,CA,95124,1548800,4,2.0,1868.0,6621.0,37.257333,-121.94553799999998,100,60,69.5,60
6575,4412 Hendrix Ct,San Jose,CA,95124,1298000,4,2.0,1572.0,7410.0,37.256058,-121.906425,100,60,69.5,60
6576,1709 Hydrangea Ln,San Jose,CA,95124,1350000,4,2.0,1364.0,6425.0,37.23294,-121.909872,100,60,69.5,60
6577,1758 El Codo Way,San Jose,CA,95124,1379000,3,2.0,1558.0,6351.0,37.272476,-121.91431999999999,100,60,69.5,60
6578,3668 Irlanda Way,San Jose,CA,95124,1298000,3,2.0,1504.0,7536.0,37.263397999999995,-121.90845,100,60,69.5,60
6579,4988 Adair Way,San Jose,CA,95124,1339500,3,2.0,1584.0,8307.0,37.246864,-121.943424,100,60,69.5,60
6580,15250 Dickens Ave,San Jose,CA,95124,1199000,3,2.0,1206.0,8246.0,37.246565999999994,-121.937013,100,60,69.5,60
6581,1859 Laurinda Dr,San Jose,CA,95124,1997000,4,2.5,2270.0,7558.0,37.24731,-121.92106899999999,100,60,69.5,60
6582,1639 Wyndham Dr,San Jose,CA,95124,1460000,4,3.0,1910.0,4160.0,37.254007,-121.903602,100,60,69.5,60
6583,5463 Muir Dr,San Jose,CA,95124,1500000,4,2.0,1876.0,7200.0,37.23867,-121.910214,100,60,69.5,60
6584,5498 Del Oro Dr,San Jose,CA,95124,1399888,3,2.0,1612.0,5998.0,37.238169,-121.920143,100,60,69.5,60
6585,4925 Rafton Dr,San Jose,CA,95124,2000000,3,2.0,1388.0,6530.0,37.248481,-121.912174,100,60,69.5,60
6586,1943 Laurinda Dr,San Jose,CA,95124,1349000,3,2.0,1463.0,6242.0,37.246234,-121.926802,100,60,69.5,60
6587,4131 Houge Ct,San Jose,CA,95124,2049000,5,3.0,2962.0,5253.0,37.255003,-121.94234499999999,100,60,69.5,60
6588,5162 Leigh Ave,San Jose,CA,95124,1183388,3,2.0,1283.0,6181.0,37.244217,-121.92232,100,60,69.5,60
6589,5944 Hosta Ln,San Jose,CA,95124,1730000,5,3.0,2835.0,6564.0,37.228294,-121.90705,100,60,69.5,60
6590,1658 Canna Ln,San Jose,CA,95124,1350000,3,2.0,1569.0,6055.0,37.230913,-121.90720900000001,100,60,69.5,60
6591,1190 Curtiss Ave,San Jose,CA,95125,1895000,4,3.5,2418.0,5297.0,37.309388,-121.895371,105,62,48.7,62
6592,1334 Prevost St,San Jose,CA,95125,1299000,3,2.0,1666.0,5706.0,37.310322,-121.888337,105,62,48.7,62
6593,945 McBride Loop,San Jose,CA,95125,1268888,3,2.5,2069.0,3023.0,37.281234999999995,-121.87773200000001,105,62,48.7,62
6594,475 Hull Ave,San Jose,CA,95125,999888,2,1.0,1153.0,5458.0,37.317248,-121.89510200000001,105,62,48.7,62
6595,1680 Phantom Ave,San Jose,CA,95125,2295000,4,4.5,2619.0,8168.0,37.293628999999996,-121.919995,105,62,48.7,62
6596,2940 Aulin Dr,San Jose,CA,95125,1250000,3,2.0,1668.0,8296.0,37.277983,-121.885747,105,62,48.7,62
6597,2426 Lansford Ave,San Jose,CA,95125,2498000,5,3.5,3425.0,7980.0,37.283568,-121.893193,105,62,48.7,62
6598,2150 Ardis Dr,San Jose,CA,95125,1575000,3,2.0,1775.0,6952.0,37.294292999999996,-121.88208300000001,105,62,48.7,62
6599,1585 Keesling Ave,San Jose,CA,95125,3159000,5,5.5,4220.0,13068.0,37.295827,-121.912299,105,62,48.7,62
6600,Almaden Plan A4,San Jose,CA,95125,611040,1,1.0,912.0,,37.352632,-121.951499,105,62,48.7,62
6601,2300 Azevedo Pkwy,San Jose,CA,95125,996880,3,2.5,1937.0,2526.0,37.296945,-121.86657,105,62,48.7,62
6602,1426 Mercer Ave,San Jose,CA,95125,2300000,4,3.0,2564.0,6085.0,37.295713,-121.90611399999999,105,62,48.7,62
6603,2415 Shibley Ave,San Jose,CA,95125,2099000,4,2.5,2687.0,7784.0,37.283198,-121.894989,105,62,48.7,62
6604,808 Foxworthy Ave,San Jose,CA,95125,995000,3,2.5,1589.0,1350.0,37.277642,-121.87475500000001,105,62,48.7,62
6605,1190 Spencer Ave,San Jose,CA,95125,1378000,3,2.0,1720.0,5828.0,37.312259999999995,-121.889902,105,62,48.7,62
6606,976 Foxworthy Ave,San Jose,CA,95125,999999,4,3.0,1712.0,1485.0,37.277431,-121.87704699999999,105,62,48.7,62
6607,1144 Meredith Ave,San Jose,CA,95125,2195000,3,2.5,2435.0,7854.0,37.30592,-121.90131699999999,105,62,48.7,62
6608,1015 Riverside Dr,San Jose,CA,95125,1189000,2,2.0,1229.0,5249.0,37.312889,-121.90126299999999,105,62,48.7,62
6609,1334 Britton Ave,San Jose,CA,95125,3180000,4,3.5,3562.0,12196.8,37.302471999999995,-121.90903999999999,105,62,48.7,62
6610,1457 Husted Ave,San Jose,CA,95125,1699000,4,3.0,2457.0,5541.0,37.281991,-121.89558600000001,105,62,48.7,62
6611,495 Dorothy Ave,San Jose,CA,95125,1149999,3,1.0,1289.0,5811.0,37.312132,-121.888632,105,62,48.7,62
6612,383 Perrymont Ave,San Jose,CA,95125,850000,2,1.0,1182.0,6882.0,37.300393,-121.870355,105,62,48.7,62
6613,1688 Willowhurst Ave,San Jose,CA,95125,1750000,4,3.5,3081.0,8442.0,37.293271999999995,-121.91555600000001,105,62,48.7,62
6614,1143 Willow St,San Jose,CA,95125,1295999,4,2.5,2063.0,5963.0,37.307836,-121.90304499999999,105,62,48.7,62
6615,898 Malone Rd,San Jose,CA,95125,1275000,3,2.0,1400.0,7640.0,37.295683000000004,-121.884401,105,62,48.7,62
6616,1406 Callecita St,San Jose,CA,95125,2850000,5,4.0,3805.0,11325.6,37.289393,-121.902409,105,62,48.7,62
6617,Almaden Plan B2,San Jose,CA,95125,655004,2,2.0,906.0,,37.352632,-121.951499,105,62,48.7,62
6618,1639 Glenfield Dr,San Jose,CA,95125,1299000,3,2.0,1841.0,6930.0,37.275433,-121.902774,105,62,48.7,62
6619,1015 Curtner Ave,San Jose,CA,95125,1399000,4,2.5,2395.0,4378.0,37.290853999999996,-121.885465,105,62,48.7,62
6620,1451 Glenwood Ave,San Jose,CA,95125,2975000,5,4.0,4028.0,11325.6,37.297268,-121.90681299999999,105,62,48.7,62
6621,1679 Juanita Ave,San Jose,CA,95125,2569000,4,4.5,3630.0,7083.0,37.30044,-121.88995200000001,105,62,48.7,62
6622,1881 Arroyo Seco Dr,San Jose,CA,95125,2298000,4,2.5,2759.0,11325.6,37.286099,-121.92023799999998,105,62,48.7,62
6623,949 Wren Dr,San Jose,CA,95125,1179888,4,2.0,1572.0,5994.0,37.285821,-121.881003,105,62,48.7,62
6624,1658 Hicks Ave,San Jose,CA,95125,1375000,3,2.0,1612.0,5706.0,37.294858000000005,-121.904849,105,62,48.7,62
6625,2934 Cherry Ave,San Jose,CA,95125,1398000,3,2.5,2110.0,8067.0,37.27605,-121.89075600000001,105,62,48.7,62
6626,1249 Prevost St,San Jose,CA,95125,2499000,6,4.0,3245.0,7135.0,37.311853,-121.8891,105,62,48.7,62
6627,1737 Whispering Willow Pl,San Jose,CA,95125,1978000,6,4.0,3189.0,4225.0,37.292798,-121.91166100000001,105,62,48.7,62
