,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
154,688 Silver Ave,Half Moon Bay,CA,94019,1395000,3,2.5,2210.0,8712.0,37.476434999999995,-122.43096299999999
155,251 Granelli Ave,Half Moon Bay,CA,94019,1695000,4,2.5,2940.0,5502.0,37.459575,-122.439908
156,2029 Bordeaux Ln,Half Moon Bay,CA,94019,1299000,5,3.0,2710.0,8120.0,37.485478,-122.44473500000001
157,14 Pinehurst Ln,Half Moon Bay,CA,94019,1465000,3,2.5,2715.0,4386.0,37.436079,-122.43251699999999
158,324 Garcia Ave,Half Moon Bay,CA,94019,1600000,4,2.0,2098.0,8098.0,37.460368,-122.439957
159,262 San Clemente Rd,El Granada,CA,94019,1195000,3,2.0,1480.0,9901.0,37.507318,-122.465276
160,400 Redondo Beach Rd,Half Moon Bay,CA,94019,1349000,3,2.0,1122.0,7871.0,37.440137,-122.43323799999999
161,28 Pinehurst Ln,Half Moon Bay,CA,94019,1575000,3,2.5,2300.0,4957.0,37.435741,-122.4315
162,2350 Winged Foot Rd,Half Moon Bay,CA,94019,1675000,4,3.0,2940.0,8207.0,37.431633000000005,-122.432273
163,409 Saint Joseph Ave,Half Moon Bay,CA,94019,1299888,4,2.0,2060.0,5998.0,37.475678,-122.44368999999999
164,2639 Higgins Canyon Rd,Half Moon Bay,CA,94019,1899000,4,2.5,2470.0,59241.6,37.438645,-122.39156899999999
165,127 Carnoustie Dr,Half Moon Bay,CA,94019,2795000,4,4.0,4214.0,10018.8,37.439159000000004,-122.43680900000001
166,123 Ocean Ave,Half Moon Bay,CA,94019,2300000,1,2.0,2590.0,2500.0,37.463629,-122.441864
167,574 Kelly St,Half Moon Bay,CA,94019,1290000,2,2.5,1676.0,2474.0,37.463569,-122.43096200000001
168,120 Hildebrand Rd,La Honda,CA,94020,2250000,4,3.0,3972.0,874684.8,37.325935,-122.262257
169,137 Shelden Rd,La Honda,CA,94020,699000,3,2.0,1310.0,30056.4,37.311694,-122.273913
170,13940 Pescadero Rd,La Honda,CA,94020,598000,2,1.0,700.0,19166.4,37.298959,-122.264164
172,30 Blind St,La Honda,CA,94020,898000,4,2.0,1730.0,26136.0,37.309328,-122.276524
173,126 Canada Vis,La Honda,CA,94020,1425000,3,2.5,3080.0,20473.2,37.319662,-122.26967900000001
174,7145 LA Honda Rd,La Honda,CA,94020,1599000,1,1.0,837.0,444747.6,37.315604,-122.28855
175,138 Back Rd,La Honda,CA,94020,1750000,3,3.5,2580.0,192535.2,37.260359,-122.20786299999999
176,265 Portola State Park Rd,La Honda,CA,94020,2298000,3,2.0,2720.0,519235.2,37.267417,-122.20941499999999
177,8125 LA Honda Rd,La Honda,CA,94020,1249000,4,1.0,1410.0,59241.6,37.311208,-122.277887
178,26460 Taaffe Rd,Los Altos Hills,CA,94022,3650000,4,4.5,4247.0,43995.6,37.364845,-122.141915
179,725 University Ave,Los Altos,CA,94022,6800000,5,3.0,4122.0,20473.2,37.370134,-122.114851
180,27861 Natoma Rd,Los Altos Hills,CA,94022,16000000,6,7.5,8680.0,130680.0,37.370415,-122.153154
181,28011 Elena Rd,Los Altos Hills,CA,94022,30000000,6,5.5,8912.0,2090880.0,37.383114,-122.15571100000001
183,3849 Page Mill Rd,Los Altos Hills,CA,94022,2980000,4,4.5,5008.0,435600.0,37.342421,-122.17290200000001
184,706 Orange Ave,Los Altos,CA,94022,3550000,3,2.5,1478.0,6599.0,37.370507,-122.114623
185,27500 La Vida Real,Los Altos Hills,CA,94022,49990000,5,7.5,20982.0,349786.8,37.366471999999995,-122.149971
186,12501 Zappettini Ct,Los Altos Hills,CA,94022,8888000,6,7.5,8625.0,49658.4,37.365122,-122.16531
187,27440 Sherlock Ct,Los Altos Hills,CA,94022,3395000,4,3.0,3085.0,45302.4,37.359159999999996,-122.16082
188,780 S El Monte Ave,Los Altos,CA,94022,5495888,5,4.5,4450.0,17859.6,37.367309999999996,-122.11343000000001
189,27466 Sunrise Farm Rd,Los Altos Hills,CA,94022,9488000,6,5.5,6922.0,57063.6,37.366367,-122.15470900000001
190,12661 Robleda Rd,Los Altos Hills,CA,94022,8950000,5,6.0,10332.0,87120.0,37.367847999999995,-122.134455
191,212 Del Monte Ave,Los Altos,CA,94022,2098000,2,1.0,1055.0,6077.0,37.397408,-122.11869899999999
192,111 S Gordon Way,Los Altos,CA,94022,6988000,5,4.5,4452.0,19166.4,37.365596999999994,-122.148499
193,13830 Page Mill Rd,Los Altos Hills,CA,94022,12988888,4,2.5,2131.0,219106.8,37.382022,-122.164075
194,476 Mundell Way,Los Altos,CA,94022,3798000,4,3.5,2958.0,25264.8,37.400126,-122.12481399999999
195,370 Juanita Way,Los Altos,CA,94022,3488000,5,3.0,2953.0,13068.0,37.391149,-122.12303
196,13981 Fremont Pines Ln,Los Altos Hills,CA,94022,8800000,5,4.5,5166.0,49222.8,37.382090000000005,-122.13164499999999
197,640 Palm Ave,Los Altos,CA,94022,2998000,3,3.0,2099.0,7466.0,37.371525,-122.114607
198,14433 Debell Rd,Los Altos Hills,CA,94022,3488000,3,3.0,2161.0,46609.2,37.386777,-122.131619
199,44 Mount Hamilton Ave,Los Altos,CA,94022,3888000,4,3.0,3045.0,8699.0,37.383019,-122.115226
200,308 Blue Oak Ln,Los Altos,CA,94022,3450000,4,3.0,3190.0,18295.2,37.385985,-122.12440600000001
