,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
2277,22032 Acacia Way,Cupertino,CA,95014,2700000,4,3.0,2436.0,6194.0,37.336927,-122.06021899999999
2278,10131 Deeprose Pl,Cupertino,CA,95014,3088000,5,4.0,3035.0,10890.0,37.321303,-122.020765
2279,7453 Kingsbury Pl,Cupertino,CA,95014,1999888,4,3.0,1790.0,7963.0,37.303371000000006,-122.03563899999999
2280,18892 Arata Way,Cupertino,CA,95014,1599000,3,2.0,1078.0,5728.0,37.31978,-122.00218000000001
2281,1590 Jamestown Dr,Cupertino,CA,95014,2468888,4,2.0,1684.0,6085.0,37.295761999999996,-122.03397199999999
2282,7496 Tiptoe Ln,Cupertino,CA,95014,2599000,4,3.0,2497.0,9504.0,37.30751,-122.036282
2283,7564 Shadowhill Ln,Cupertino,CA,95014,1888000,3,2.0,1190.0,6146.0,37.301216,-122.038598
2284,20570 Sunrise Dr,Cupertino,CA,95014,2598000,3,3.0,2164.0,9766.0,37.319922999999996,-122.033612
2285,10330 Tula Ln,Cupertino,CA,95014,2848000,4,4.0,3060.0,9135.0,37.318185,-122.039426
2331,26460 Taaffe Rd,Los Altos Hills,CA,94022,3650000,4,4.5,4247.0,43995.6,37.364845,-122.141915
2332,725 University Ave,Los Altos,CA,94022,6800000,5,3.0,4122.0,20473.2,37.370134,-122.114851
2337,706 Orange Ave,Los Altos,CA,94022,3550000,3,2.5,1478.0,6599.0,37.370507,-122.114623
2338,27500 La Vida Real,Los Altos Hills,CA,94022,49990000,5,7.5,20982.0,349786.8,37.366471999999995,-122.149971
2341,780 S El Monte Ave,Los Altos,CA,94022,5495888,5,4.5,4450.0,17859.6,37.367309999999996,-122.11343000000001
2343,12661 Robleda Rd,Los Altos Hills,CA,94022,8950000,5,6.0,10332.0,87120.0,37.367847999999995,-122.134455
2344,212 Del Monte Ave,Los Altos,CA,94022,2098000,2,1.0,1055.0,6077.0,37.397408,-122.11869899999999
2345,111 S Gordon Way,Los Altos,CA,94022,6988000,5,4.5,4452.0,19166.4,37.365596999999994,-122.148499
2348,370 Juanita Way,Los Altos,CA,94022,3488000,5,3.0,2953.0,13068.0,37.391149,-122.12303
2349,13981 Fremont Pines Ln,Los Altos Hills,CA,94022,8800000,5,4.5,5166.0,49222.8,37.382090000000005,-122.13164499999999
2350,640 Palm Ave,Los Altos,CA,94022,2998000,3,3.0,2099.0,7466.0,37.371525,-122.114607
2351,14433 Debell Rd,Los Altos Hills,CA,94022,3488000,3,3.0,2161.0,46609.2,37.386777,-122.131619
2352,44 Mount Hamilton Ave,Los Altos,CA,94022,3888000,4,3.0,3045.0,8699.0,37.383019,-122.115226
2353,308 Blue Oak Ln,Los Altos,CA,94022,3450000,4,3.0,3190.0,18295.2,37.385985,-122.12440600000001
2354,12190 Padre Ct,Los Altos Hills,CA,94022,6288000,5,4.0,6582.0,50529.6,37.357834000000004,-122.138429
2356,11511 Summit Wood Rd,Los Altos Hills,CA,94022,3955000,4,4.0,4408.0,78843.6,37.354112,-122.135579
2357,169 E Portola Ave,Los Altos,CA,94022,3388000,5,3.0,2660.0,9714.0,37.39612,-122.11024499999999
2358,241 N Clark Ave,Los Altos,CA,94022,4298000,4,3.5,3080.0,11761.2,37.385766,-122.100803
2360,25725 Altamont Rd,Los Altos Hills,CA,94022,3998000,4,3.5,3405.0,52707.6,37.358227,-122.14097199999999
2361,25055 LA Loma Dr,Los Altos Hills,CA,94022,8488000,5,5.5,7614.0,43124.4,37.353843,-122.130826
2362,26464 Taaffe Rd,Los Altos Hills,CA,94022,3398888,3,2.0,1513.0,41382.0,37.365421000000005,-122.14251200000001
2363,200 University Ave,Los Altos,CA,94022,5999999,4,3.5,4116.0,26571.6,37.378275,-122.119868
2364,25240 Cantata Way,Los Altos Hills,CA,94022,2300000,1,1.0,960.0,88426.8,37.364674,-122.119766
2366,675 Jay St,Los Altos,CA,94022,6495000,6,4.5,4710.0,13068.0,37.386537,-122.09728799999999
2367,26088 Duval Way,Los Altos Hills,CA,94022,6998000,5,4.5,4307.0,43995.6,37.364548,-122.133894
2368,1320 Harwalt Dr,Los Altos,CA,94024,2698000,4,2.5,2233.0,10890.0,37.358684000000004,-122.065514
2369,606 Paco Dr,Los Altos,CA,94024,2998000,3,2.0,1185.0,15246.0,37.376129999999996,-122.099897
2370,690 Loyola Dr,Los Altos Hills,CA,94024,13950000,7,5.5,7700.0,164656.8,37.346061,-122.09583500000001
2371,10718 Mora Dr,Los Altos Hills,CA,94024,19999888,6,8.5,9677.0,118047.6,37.338635,-122.09718899999999
2372,1161 Payne Dr,Los Altos,CA,94024,3988000,5,3.0,4223.0,13068.0,37.35604,-122.08225900000001
2373,11768 Maria Ln,Los Altos Hills,CA,94024,11998000,8,8.5,9500.0,98445.6,37.353725,-122.111121
2374,11040 Eastbrook Ave,Los Altos,CA,94024,2998000,4,2.5,2310.0,43995.6,37.344882,-122.09773200000001
2375,510 Sequoia Dr,Los Altos,CA,94024,2798000,2,1.5,1758.0,18730.8,37.339488,-122.074242
2376,1150 Grant Rd,Los Altos,CA,94024,1998000,3,2.0,1329.0,11325.6,37.362679,-122.078107
2377,353 Costello Dr,Los Altos,CA,94024,3698000,3,2.5,2536.0,29620.8,37.362645,-122.10710300000001
2378,1416 Fallen Leaf Ln,Los Altos,CA,94024,2798000,4,2.0,1850.0,10890.0,37.356203,-122.064982
2379,1347 Morton Ave,Los Altos,CA,94024,2758000,3,2.0,2018.0,10890.0,37.348457,-122.076273
2380,1505 Fairway Dr,Los Altos,CA,94024,7998000,5,5.5,7200.0,26571.6,37.355542,-122.10060700000001
2381,931 Matts Ct,Los Altos,CA,94024,2199988,3,2.5,2164.0,11761.2,37.366321,-122.11436699999999
2382,1346 Arbor Ave,Los Altos,CA,94024,6495000,6,6.5,4936.0,17859.6,37.356478,-122.09561699999999
2383,1564 Vineyard Dr,Los Altos,CA,94024,2595000,3,3.0,2049.0,10890.0,37.336186,-122.070679
2384,1909 Farndon Ave,Los Altos,CA,94024,2599000,3,2.0,1578.0,9736.0,37.344417,-122.06678400000001
2385,1495 Cedar Pl,Los Altos,CA,94024,2685000,4,2.0,2132.0,10890.0,37.335254,-122.071816
2386,1060 Golden Way,Los Altos,CA,94024,2995000,3,2.0,2034.0,10890.0,37.364015,-122.09123899999999
2387,23691 Camino Hermoso Dr,Los Altos Hills,CA,94024,5500000,3,1.5,2058.0,59241.6,37.344822,-122.11108
2388,1686 Dalehurst Ave,Los Altos,CA,94024,2298000,3,2.0,1243.0,14374.8,37.347829,-122.071482
2389,1849 Grant Park Ln,Los Altos,CA,94024,3488888,4,3.5,3260.0,11325.6,37.346136,-122.06956799999999
2390,1034 Golden Way,Los Altos,CA,94024,2999888,3,2.0,1837.0,10890.0,37.364439000000004,-122.09123899999999
2391,1653 Christina Dr,Los Altos,CA,94024,2865000,4,2.0,2076.0,10454.4,37.350831,-122.064171
2392,1152 Miguel Ave,Los Altos,CA,94024,2450000,3,2.0,1546.0,9518.0,37.34968,-122.082051
2393,1074 Riverside Dr,Los Altos,CA,94024,5600000,4,2.0,2639.0,29620.8,37.363890000000005,-122.098424
2394,300 Cuesta Dr,Los Altos,CA,94024,3800000,5,4.5,3395.0,13068.0,37.373804,-122.107421
2395,930 Hayman Pl,Los Altos,CA,94024,3350000,4,3.5,2615.0,11761.2,37.366299,-122.083032
2396,1739 Joel Way,Los Altos,CA,94024,2598888,5,2.5,2490.0,11761.2,37.359404,-122.063753
2397,2275 Deodara Dr,Los Altos,CA,94024,2675000,3,2.5,1669.0,12196.8,37.335353999999995,-122.06881499999999
2398,1235 Nightingale Ct,Los Altos,CA,94024,4288000,5,3.5,3567.0,9574.0,37.350118,-122.07968600000001
2399,816 S Springer Rd,Los Altos,CA,94024,2975000,5,3.0,2381.0,10018.8,37.368442,-122.09640800000001
2400,10450 Creston Dr,Los Altos,CA,94024,2988000,4,2.5,3033.0,14810.4,37.329238000000004,-122.060093
2401,1440 Highland View Ct,Los Altos,CA,94024,3398000,4,3.0,2818.0,13939.2,37.345906,-122.081791
2402,15581 Glen Una Dr,Los Gatos,CA,95030,3795000,4,3.5,3807.0,38768.4,37.241724,-122.02069099999999
2403,100 Reservoir Rd,Los Gatos,CA,95030,4898000,4,4.5,4800.0,18730.8,37.217715999999996,-121.980944
2404,224 Bella Vista Ave,Los Gatos,CA,95030,4200000,4,4.0,3104.0,9535.0,37.224722,-121.97102199999999
2405,17682 Blanchard Dr,Monte Sereno,CA,95030,4590000,4,3.5,4305.0,26571.6,37.243196999999995,-121.980654
