,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
187,115 Walnut St,San Francisco,CA,94118,6500000,3,3.5,2925.0,3485.0,37.790085999999995,-122.44943799999999
188,233 Stanyan St,San Francisco,CA,94118,1995000,2,2.0,,2178.0,37.776724,-122.455316
189,2028 McAllister St,San Francisco,CA,94118,3895000,5,5.5,3585.0,3485.0,37.77717,-122.445536
190,318 6th Ave,San Francisco,CA,94118,1998800,3,3.0,2450.0,3049.0,37.782337,-122.46405
191,3 Cook St,San Francisco,CA,94118,1995000,3,2.5,,4356.0,37.783598,-122.452828
192,708 2nd Ave,San Francisco,CA,94118,2999000,5,3.0,3418.0,3485.0,37.775323,-122.459275
193,631 12th Ave,San Francisco,CA,94118,1975000,4,3.0,2250.0,3920.0,37.776247999999995,-122.47071100000001
194,414 12th Ave,San Francisco,CA,94118,2595000,3,3.5,2930.0,3049.0,37.780127,-122.47033200000001
195,2736 Fulton St,San Francisco,CA,94118,2998000,5,5.5,3270.0,2831.0,37.774234,-122.46125900000001
196,538 16th Ave,San Francisco,CA,94118,1595000,3,1.0,2340.0,3049.0,37.777856,-122.47456000000001
197,415 Cornwall St,San Francisco,CA,94118,1695000,3,2.0,2584.0,2614.0,37.784594,-122.46383300000001
198,140 Sea Cliff Ave,San Francisco,CA,94121,19500000,5,5.5,6305.0,6970.0,37.789056,-122.48730900000001
199,494 46th Ave,San Francisco,CA,94121,1599000,3,1.5,1444.0,3106.0,37.779294,-122.506977
200,841 47th Ave,San Francisco,CA,94121,2098000,5,4.0,2897.0,3485.0,37.77254,-122.50815800000001
201,255 28th Ave,San Francisco,CA,94121,3495000,4,3.5,3225.0,3049.0,37.784571,-122.488607
202,5440 Anza St,San Francisco,CA,94121,2590000,5,4.0,2828.0,3049.0,37.777431,-122.506774
203,414 36th Ave,San Francisco,CA,94121,3998000,5,4.0,3968.0,4356.0,37.781178000000004,-122.496375
204,715 32nd Ave,San Francisco,CA,94121,2995000,5,6.0,3060.0,3049.0,37.775525,-122.492259
205,895 46th Ave,San Francisco,CA,94121,1690000,6,3.0,2258.0,1307.0,37.771679,-122.50691599999999
206,663 22nd Ave,San Francisco,CA,94121,2950000,4,6.0,3425.0,3049.0,37.775259000000005,-122.48149099999999
207,763 45th Ave,San Francisco,CA,94121,1000000,2,2.0,1285.0,3049.0,37.774133,-122.506129
208,882 37th Ave,San Francisco,CA,94121,1199000,2,1.0,1565.0,2178.0,37.77235,-122.49681399999999
209,810 42nd Ave,San Francisco,CA,94121,1328000,3,3.5,1695.0,2178.0,37.773340000000005,-122.502228
210,762 48th Ave,San Francisco,CA,94121,1530000,4,3.0,2130.0,3049.0,37.774003,-122.508677
211,546 33rd Ave,San Francisco,CA,94121,1798000,5,5.0,1975.0,3049.0,37.778759,-122.49291000000001
212,571 34th Ave,San Francisco,CA,94121,1298000,2,1.0,1446.0,3049.0,37.778269,-122.49460800000001
213,635 24th Ave,San Francisco,CA,94121,1695000,3,2.0,,3049.0,37.777478,-122.483801
214,463 27th Ave,San Francisco,CA,94121,2000000,5,3.0,2282.0,3001.0,37.780737,-122.487261
215,494-498 35th Ave,San Francisco,CA,94121,2098000,4,3.5,,3049.0,37.779914,-122.495296
216,801 38th Ave,San Francisco,CA,94121,1750000,7,3.0,2983.0,2178.0,37.773645,-122.498524
217,723 43rd Ave,San Francisco,CA,94121,1450000,2,1.0,1300.0,3049.0,37.774916999999995,-122.504038
218,794 48th Ave,San Francisco,CA,94121,1195000,3,2.0,1180.0,1742.0,37.77347,-122.508744
219,595 44th Ave,San Francisco,CA,94121,1850000,4,3.0,2200.0,2178.0,37.777367,-122.505242
220,667 32nd Ave,San Francisco,CA,94121,1199000,2,1.0,1620.0,3049.0,37.776565000000005,-122.492333
221,1358 42nd Ave,San Francisco,CA,94122,1299999,4,2.0,1386.0,3000.0,37.761385,-122.50136499999999
222,1242 23rd Ave,San Francisco,CA,94122,1649000,3,1.5,1800.0,3049.0,37.764426,-122.481153
223,1506 41st Ave,San Francisco,CA,94122,1095000,3,2.0,1464.0,1742.0,37.758590000000005,-122.50017
224,1427 35th Ave,San Francisco,CA,94122,1198000,2,1.0,1645.0,2614.0,37.760376,-122.494413
225,1583 31st Ave,San Francisco,CA,94122,1395000,2,1.0,1440.0,2178.0,37.757738,-122.489892
226,1398 19th Ave,San Francisco,CA,94122,2349000,5,4.0,2610.0,1742.0,37.761854,-122.47673999999999
227,1255 38th Ave,San Francisco,CA,94122,1395000,3,2.0,1640.0,3049.0,37.763479,-122.49787099999999
228,1782 29th Ave,San Francisco,CA,94122,888000,3,2.0,1575.0,1742.0,37.754121999999995,-122.48698700000001
229,1766 32nd Ave,San Francisco,CA,94122,2488000,4,4.0,4212.0,2997.0,37.754269,-122.49011599999999
230,1539 41st Ave,San Francisco,CA,94122,1295000,2,2.5,1545.0,3049.0,37.758022,-122.50071100000001
231,1846 38th Ave,San Francisco,CA,94122,1100000,2,1.0,1301.0,2997.0,37.752417,-122.496439
232,1828 29th Ave,San Francisco,CA,94122,1068000,2,1.0,1162.0,3049.0,37.753161,-122.48681200000001
233,1559 32nd Ave,San Francisco,CA,94122,1348888,2,2.5,2472.0,3049.0,37.758105,-122.49104399999999
234,1917 Judah St,San Francisco,CA,94122,1100000,2,1.5,1000.0,2614.0,37.761198,-122.48278400000001
235,1679 21st Ave,San Francisco,CA,94122,1780000,4,4.5,2309.0,3049.0,37.756419,-122.479102
236,1483 19th Ave,San Francisco,CA,94122,1100000,3,2.0,1495.0,2326.0,37.760172,-122.477179
237,1839 40th Ave,San Francisco,CA,94122,998000,3,2.0,,3049.0,37.752472,-122.499247
238,1622 39th Ave,San Francisco,CA,94122,1588000,4,3.0,1725.0,3049.0,37.756555999999996,-122.4978
239,1578 34th Ave,San Francisco,CA,94122,1488000,4,2.0,1682.0,3049.0,37.757690999999994,-122.492507
240,4021 Kirkham St,San Francisco,CA,94122,975000,2,2.0,825.0,2614.0,37.758387,-122.50408600000002
241,1663 26th Ave,San Francisco,CA,94122,1299000,3,3.0,1700.0,43560.0,37.756457,-122.484481
242,1547 20th Ave,San Francisco,CA,94122,1300000,2,1.0,1304.0,3485.0,37.758884,-122.478202
243,1883 40th Ave,San Francisco,CA,94122,998000,3,2.0,1214.0,2178.0,37.751719,-122.499152
244,1866 23rd Ave,San Francisco,CA,94122,1500000,2,1.0,1500.0,3049.0,37.752826,-122.48034399999999
245,2820 Scott St,San Francisco,CA,94123,27500000,7,11.0,16000.0,6970.0,37.795901,-122.439947
246,3107 Franklin St,San Francisco,CA,94123,3890000,3,5.0,,,37.803171999999996,-122.426896
247,3733 Broderick St,San Francisco,CA,94123,5795000,4,3.5,4341.0,5227.0,37.804793,-122.445874
248,3624 Scott St,San Francisco,CA,94123,3495000,3,3.5,,2508.0,37.803433,-122.441682
249,2833 Vallejo St,San Francisco,CA,94123,19000000,4,6.5,6050.0,3485.0,37.793825,-122.443872
250,3560 Baker St,San Francisco,CA,94123,8750000,5,4.5,6055.0,3920.0,37.804107,-122.44678200000001
251,2265 Union St,San Francisco,CA,94123,4900000,4,2.5,3545.0,3485.0,37.796671999999994,-122.43651399999999
