,Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
6,"
                  1855 15th Ave,
                  ",Santa Cruz,CA,95062,"$879,000",3,2,"1,263","5,706",36.978336,-121.985627
7,"
                  1600 Taylor Ln,
                  ",Santa Cruz,CA,95062,"$1,449,000",4,3,"2,182",0.93,36.978994,-121.994599
8,"
                  528 Atlantic Ave,
                  ",Santa Cruz,CA,95062,"$4,500,000",2,2.5,"1,322",0.26,36.964277,-122.004047
9,"
                  2011 7th Ave,
                  ",Santa Cruz,CA,95062,"$765,000",2,1,"1,252","6,229",36.980959,-121.990062
10,"
                  711 Darwin St,
                  ",Santa Cruz,CA,95062,"$799,000",2,2,"1,000","4,966",36.979804,-122.007678
11,"
                  110 21st Ave,
                  ",Santa Cruz,CA,95062,"$4,475,000",3,3,"2,361","2,309",36.960527,-121.985289
12,"
                  510 Murray St,
                  ",Santa Cruz,CA,95062,"$1,049,000",3,2,"1,100","1,786",36.966908,-122.008624
13,"
                  195 Moran Way,
                  ",Santa Cruz,CA,95062,"$2,350,000",3,3,"2,418","6,273",36.957523,-121.975278
14,"
                  1768 Del Mar Ct,
                  ",Santa Cruz,CA,95062,"$859,000",4,2.5,"1,542","4,661",36.965977,-121.985493
15,"
                  105 Seabright Ave,
                  ",Santa Cruz,CA,95062,"$4,799,999",3,2,"1,620",0.24,36.96394,-122.007947
16,"
                  130 Sunny Cove Dr,
                  ",Santa Cruz,CA,95062,"$1,795,000",3,2,"1,803","3,746",36.960646,-121.988652
17,"
                  162 Hagemann Ave,
                  ",Santa Cruz,CA,95062,"$1,700,000",3,3,"2,181",0.63,36.980039,-122.001146
18,"
                  3242 Churnside Ln,
                  ",Santa Cruz,CA,95062,"$799,999",3,2,"1,183","5,184",36.98022,-121.971369
19,"
                  2938 Renwick Way,
                  ",Santa Cruz,CA,95062,"$1,288,800",4,3,"2,602","8,886",36.971756,-121.974851
20,"
                  1701 Lotman Dr,
                  ",Santa Cruz,CA,95062,"$849,000",4,2,"1,401","7,100",36.973912,-121.971892
21,"
                  515 Corcoran Ave,
                  ",Santa Cruz,CA,95062,"$1,575,000",4,3,"1,920","7,666",36.963151,-121.982153
22,"
                  906 Corcoran Ave,
                  ",Santa Cruz,CA,95062,"$899,000",3,2,"1,437","6,098",36.966717,-121.98015
