Address,City,State,Zip,Price,Beds,Baths,Home size,Lot size,Latitude,Longitude
100 Reservoir Rd,Los Gatos,CA,95030,4898000,4,4.5,4800,18730.8,37.217716,-121.980944
224 Bella Vista Ave,Los Gatos,CA,95030,4200000,4,4,3104,9535,37.224722,-121.971022
15581 Glen Una Dr,Los Gatos,CA,95030,3795000,4,3.5,3807,38768.4,37.241724,-122.020691
17682 Blanchard Dr,Monte Sereno,CA,95030,4590000,4,3.5,4305,26571.6,37.243197,-121.980654
108 Los Gatos Blvd,Los Gatos,CA,95030,2799000,3,2.5,2213,6216,37.2222,-121.971841
16450 Aztec Ridge Ave,Los Gatos,CA,95030,15950000,8,11,12109,2236370.4,37.205487,-121.96437
387 Johnson Ave,Los Gatos,CA,95030,2850000,3,3.5,2500,7031,37.21718,-121.967574
131 Millrich Dr,Los Gatos,CA,95030,2599000,4,3.5,2758,8381,37.246834,-121.974867
17607 Bruce Ave,Los Gatos,CA,95030,2350000,4,3,2108,24829.2,37.238046,-121.978539
19 Loma Alta Ave,Los Gatos,CA,95030,2195000,3,2,1572,5502,37.221771,-121.971609
18510 Beck Ave,Monte Sereno,CA,95030,7350000,5,4,6893,46173.6,37.229853,-121.996174
221 Jackson St,Los Gatos,CA,95030,7998000,6,6.5,10741,72309.6,37.214652,-121.976298
16371 Matilija Dr,Los Gatos,CA,95030,9975000,5,5.5,7307,82764,37.230821,-122.008318
16484 S Kennedy Rd,Los Gatos,CA,95030,5500000,3,2.5,1969,92782.8,37.221396,-121.958654
16033 Matilija Dr,Los Gatos,CA,95030,5400000,5,5,5007,51836.4,37.235997,-122.00408
766 Bicknell Rd,Los Gatos,CA,95030,2875000,4,3,2571,20037.6,37.250403,-121.985436
119 Verona Ct,Los Gatos,CA,95030,3088000,4,2.5,3139,10890,37.251804,-121.989423
14990 Winchester Blvd,Los Gatos,CA,95030,3498000,4,3.5,4001,35719.2,37.250457,-121.968747
139 Spring St,Los Gatos,CA,95030,1798000,3,2.5,1462,10890,37.215437,-121.967337
129 Smith Creek Dr,Los Gatos,CA,95030,2299950,4,2.5,2492,23522.4,37.249798,-121.980641
244 Loma Alta Ave,Los Gatos,CA,95030,3480000,4,3,2969,10890,37.217491,-121.967392
19051 Overlook Rd,Los Gatos,CA,95030,3495000,4,4,4100,87120,37.226836,-122.005155
14833 Karl Ave,Monte Sereno,CA,95030,5499000,5,5.5,6700,53143.2,37.252727,-121.978116
109 Sund Ave,Los Gatos,CA,95030,7495000,6,5.5,6492,48351.6,37.215624,-121.968274
17800 Tourney Rd,Los Gatos,CA,95030,1500000,4,2,2302,33105.6,37.211031,-121.967586
17915 Foster Rd,Los Gatos,CA,95030,4950000,6,5.5,6946,156380.4,37.209113,-121.972744
15563 Kirkorian Way,Monte Sereno,CA,95030,4485000,4,3.5,4012,43560,37.242433,-121.985475
16379 Aztec Ridge Dr,Los Gatos,CA,95030,2999000,5,4.5,4568,56192.4,37.208388,-121.961447
17627 Foster Rd,Los Gatos,CA,95030,2599950,5,3.5,4191,83199.6,37.211938,-121.972143
11 Tait Ave,Los Gatos,CA,95030,3198000,4,3.5,2770,5005,37.223996,-121.985892
17330 Parkside Ct,Monte Sereno,CA,95030,3350000,5,3,3802,9117,37.245648,-121.975144
184 College Ave,Los Gatos,CA,95030,2998000,4,3,3481,12632.4,37.216125,-121.984061
14973 Natalye Rd,Monte Sereno,CA,95030,2898000,3,2,2200,14374.8,37.250967,-121.973302
18110 Constitution Ave,Monte Sereno,CA,95030,4999000,5,6,5356,49658.4,37.238953,-121.987473
15096 Danielle Pl,Monte Sereno,CA,95030,4450000,6,5.5,4556,44431.2,37.24916,-121.986289
4 Glen Ridge Ave,Los Gatos,CA,95030,2398000,3,2,1750,7793,37.224915,-121.987523
18782 Withey Rd,Monte Sereno,CA,95030,3785000,4,3.5,3732,47044.8,37.230701,-122.000535
16421 Matilija Dr,Los Gatos,CA,95030,5300000,4,4.5,4450,306226.8,37.229388,-122.010126
15738 Oak Knoll Dr,Los Gatos,CA,95030,3565000,5,4.5,4011,27442.8,37.239282,-121.983843
16375 Aztec Ridge Dr,Los Gatos,CA,95030,3750000,5,4.5,4942,41817.6,37.208593,-121.960827
15288 Alma Jo Ct,Monte Sereno,CA,95030,3799000,5,3,4428,35719.2,37.246965,-121.989333
17941 Saratoga Los Gatos Rd,Monte Sereno,CA,95030,2750000,4,4,2350,28314,37.231877,-121.984287
16295 W Ellenwood Ave,Monte Sereno,CA,95030,2995000,4,3,2749,10018.8,37.229774,-121.989444
361 Pennsylvania Ave,Los Gatos,CA,95030,3750000,4,3,2822,10890,37.225978,-121.991065
220 Westchester Dr,Los Gatos,CA,95032,1925000,4,2,2272,10890,37.241794,-121.940572
209 Mistletoe Rd,Los Gatos,CA,95032,2648000,4,2.5,2912,9714,37.255887,-121.990107
730 Cilker Ct,Los Gatos,CA,95032,2599850,4,3.5,2856,4770,37.235673,-121.96708
204 Belgatos Rd,Los Gatos,CA,95032,1848000,6,3,2448,10454.4,37.234051,-121.91923
103 Forrester Ct,Los Gatos,CA,95032,5499000,5,6.5,6364,49222.8,37.220829,-121.950683
367 Los Gatos Blvd,Los Gatos,CA,95032,5195000,5,6.5,5422,14810.4,37.227047,-121.968525
14805 Sky Ln,Los Gatos,CA,95032,4995000,4,4.5,6100,143312.4,37.226611,-121.928496
340 Penn Way,Los Gatos,CA,95032,1749950,3,2,1819,6299,37.248653,-121.952636
16786 Placer Oaks Rd,Los Gatos,CA,95032,2085000,4,3,2512,4704,37.236992,-121.964019
5760 Harwood Ln,Los Gatos,CA,95032,3590000,5,4.5,4501,100623.6,37.225513,-121.912086
15405 Shannon Rd,Los Gatos,CA,95032,2395000,4,3,3272,41382,37.226807,-121.938397
15220 Kennedy Rd,Los Gatos,CA,95032,4698000,4,4.5,5377,103672.8,37.219066,-121.93352
17211 Deer Park Rd,Los Gatos,CA,95032,2425000,5,3.5,4300,216928.8,37.218551,-121.922601
110 Los Patios,Los Gatos,CA,95032,2198000,4,2.5,2714,14374.8,37.258298,-121.98482
165 Wooded View Dr,Los Gatos,CA,95032,3600000,5,4.5,4160,38768.4,37.224598,-121.946389
15 Monroe Ct,Los Gatos,CA,95032,3000000,5,5,3962,8224,37.231973,-121.974337
125 Alerche Dr,Los Gatos,CA,95032,4300000,3,3,2275,88426.8,37.226972,-121.91215
470 Santa Rosa Dr,Los Gatos,CA,95032,3230000,4,3.5,4692,40075.2,37.222755,-121.915766
14599 Clearview Dr,Los Gatos,CA,95032,4695000,5,4.5,5479,33541.2,37.256013,-121.975059
140 Teresita Way,Los Gatos,CA,95032,2645000,4,4.5,3044,58370.4,37.214825,-121.950345
216 Caldwell Ave,Los Gatos,CA,95032,1879000,3,2,1536,5523,37.228115,-121.968882
115 Meadowbrook Dr,Los Gatos,CA,95032,1977000,3,2,2580,8925,37.237371,-121.925826
144 Maricopa Dr,Los Gatos,CA,95032,2000000,4,3.5,2613,14374.8,37.243435,-121.956169
101 Hepplewhite Ct,Los Gatos,CA,95032,2199956,4,2.5,2573,11325.6,37.2529,-121.985945
129 Farnham Ln,Los Gatos,CA,95032,2100000,4,3,2203,3829,37.236671,-121.964371
231 More Ave,Los Gatos,CA,95032,2298000,4,3.5,2321,8398,37.261144,-121.985107
16717 Chirco Dr,Los Gatos,CA,95032,2500000,3,3.5,2949,12632.4,37.241843,-121.962154
16385 Peacock Ln,Los Gatos,CA,95032,3195000,5,4,3965,13068,37.230569,-121.95282
201 Beethoven Ln,Los Gatos,CA,95032,1498000,4,2.5,2116,4661,37.256686,-121.952975
324 Los Gatos Blvd,Los Gatos,CA,95032,1800000,5,2.5,1870,8159,37.225684,-121.968891
16386 Hilow Rd,Los Gatos,CA,95032,4195000,4,5,3500,12196.8,37.230426,-121.957027
107 Capistrano Pl,Los Gatos,CA,95032,1999000,3,2,2148,13068,37.258495,-121.98359
395 School Ct,Los Gatos,CA,95032,1799000,3,2.5,2026,2805,37.261935,-121.965264
15768 Cherry Blossom Ln,Los Gatos,CA,95032,1999000,2,1.5,1900,10018.8,37.239452,-121.956936
16479 Shady View Ln,Los Gatos,CA,95032,1899000,3,1.5,1224,9030,37.229209,-121.957038
17025 Pine Ave,Los Gatos,CA,95032,3150000,5,3,2659,12196.8,37.228918,-121.967672
16131 Camino Del Sol,Los Gatos,CA,95032,2149000,5,3,2801,8625,37.250342,-121.951877
359 Blackwell Dr,Los Gatos,CA,95032,1899000,4,3,2112,6181,37.244786,-121.95144
152 Arroyo Grande Way,Los Gatos,CA,95032,1649000,3,2,1416,6678,37.2496,-121.963094
16282 Oleander Ave,Los Gatos,CA,95032,1949500,3,2.5,1629,8337,37.237044,-121.954407
120 Drysdale Dr,Los Gatos,CA,95032,2798000,5,4,3350,42253.2,37.230077,-121.946666
16336 Shady View Ln,Los Gatos,CA,95032,1700000,3,1,1056,8446,37.231191,-121.955629
15944 Longwood Dr,Los Gatos,CA,95032,1899950,5,3.5,2229,9723,37.236806,-121.951177
101 Ohlone Ct,Los Gatos,CA,95032,2315000,4,2.5,2514,6586,37.233284,-121.973142
18467 Las Cumbres Rd,Los Gatos,CA,95033,1499000,3,2.5,2574,37461.6,37.200998,-122.065483
18303 Black Rd,Los Gatos,CA,95033,6498000,5,6.5,9200,182516.4,37.193776,-121.996478
18116 Virginia Dr,Los Gatos,CA,95033,1499000,4,2,2425,14374.8,37.156799,-121.989676
21451 Lee Dr,Los Gatos,CA,95033,980000,5,3,2507,4478,37.158137,-121.989209
19980 Skyline Blvd,Los Gatos,CA,95033,1849000,4,2.5,3216,142441.2,37.177957,-122.02666
20851 Assiniboine Trl,Los Gatos,CA,95033,649000,2,1.5,1228,7357,37.162884,-121.978075
17777 Ogallala Warpath Rd,Los Gatos,CA,95033,425000,1,2,750,7593,37.160288,-121.981046
20995 Panorama Dr,Los Gatos,CA,95033,4480000,5,4.5,5452,115869.6,37.161991,-121.968683
21496 Mary Alice Way,Los Gatos,CA,95033,646000,1,1,870,13068,37.15651,-121.985031
13755 Skyline Blvd,Los Gatos,CA,95033,3798000,5,3.5,4261,126759.6,37.249597,-122.112509
17952 Oak Dr,Los Gatos,CA,95033,1599000,4,3,2705,33976.8,37.158332,-121.983798
1095 Wilderfield Rd,Los Gatos,CA,95033,1665000,3,3,2637,231739.2,37.155725,-122.022797
22039 Old Santa Cruz Hwy,Los Gatos,CA,95033,1698800,4,2.5,2749,58370.4,37.150762,-121.977074
21661 Woolaroc Dr,Los Gatos,CA,95033,998550,3,2,1272,23522.4,37.150985,-121.991891
21854 Bear Creek Rd,Los Gatos,CA,95033,1799999,5,4,4343,125017.2,37.170803,-122.056434
20065 Thompson Rd,Los Gatos,CA,95033,2148000,4,2.5,3591,82764,37.189477,-122.021533
17935 Oak Dr,Los Gatos,CA,95033,799000,3,2,1411,10454.4,37.158374,-121.982916
1111 Wilderfield Rd,Los Gatos,CA,95033,2690000,3,2.5,3286,2090880,37.152586,-122.019054
21121 Brush Rd,Los Gatos,CA,95033,2799000,5,4,4958,140263.2,37.164948,-121.994708
17971 Oak Dr,Los Gatos,CA,95033,1075000,3,2,1560,9318,37.158916,-121.984188
22695 Old Santa Cruz Hwy,Los Gatos,CA,95033,2998000,6,4.5,4720,70567.2,37.173786,-121.983482
20155 Thompson Rd,Los Gatos,CA,95033,2090000,4,3.5,2757,233917.2,37.18975,-122.02503
18931 Bear Creek Rd,Los Gatos,CA,95033,2395000,4,2.5,2870,155509.2,37.186465,-122.001225
709 Michael St,Milpitas,CA,95035,1488888,4,2.5,2045,6412,37.445945,-121.882471
181 Ayer Ln,Milpitas,CA,95035,1279888,5,3,2460,4513,37.437334,-121.8883
2200 Petersburg Dr,Milpitas,CA,95035,1195000,4,3,1893,6190,37.430464,-121.865251
860 Las Lomas Dr,Milpitas,CA,95035,1549000,5,3,2217,5000,37.439199,-121.891525
1170 Moonbeam Way,Milpitas,CA,95035,1038888,4,3,1824,5502,37.413209,-121.906073
889 Carino Ter,Milpitas,CA,95035,1199000,4,3,2524,1777,37.42122,-121.91033
862 Lexington St,Milpitas,CA,95035,850000,3,1,1145,6164,37.439682,-121.912899
446 Gross St,Milpitas,CA,95035,1598888,8,5.5,3972,6678,37.462602,-121.904278
2257 Glenview Dr,Milpitas,CA,95035,1899000,4,3,3389,6447,37.427465,-121.865019
1840 Armand Dr,Milpitas,CA,95035,948888,4,2,1102,5998,37.437102,-121.873572
1776 Starlite Dr,Milpitas,CA,95035,1139000,4,2,1617,6338,37.405036,-121.905939
523 Vista Ridge Dr,Milpitas,CA,95035,1685000,3,3,3351,101930.4,37.435475,-121.842435
839 Platt Ct,Milpitas,CA,95035,1298888,4,3,2029,8407,37.423241,-121.879136
266 Uvas St,Milpitas,CA,95035,1498888,5,3.5,3152,6747,37.436073,-121.912432
852 Tramway Dr,Milpitas,CA,95035,1530000,4,3,2183,4800,37.442618,-121.892638
2258 Lacey Dr,Milpitas,CA,95035,999950,4,2,1502,6830,37.433285,-121.866788
1686 Starlite Dr,Milpitas,CA,95035,998888,3,2,1272,5001,37.40636,-121.907137
1681 Grand Teton Dr,Milpitas,CA,95035,1188000,3,2,1484,5680,37.425649,-121.87282
735 Berkshire Pl,Milpitas,CA,95035,1635888,4,3,2698,11325.6,37.459915,-121.8972
2048 Gosser St,Milpitas,CA,95035,993888,3,2,1130,6682,37.461741,-121.90292
1019 Nova Ct,Milpitas,CA,95035,1198000,3,2.5,1833,3803,37.414554,-121.907853
1029 Cervantez Ct,Milpitas,CA,95035,1800000,5,3,3217,14374.8,37.450502,-121.887352
230 Midwick Dr,Milpitas,CA,95035,1499888,4,2.5,2412,6181,37.448874,-121.90547
1366 Columbus Cir,Milpitas,CA,95035,1198000,4,2.5,2112,8163,37.453784,-121.896846
570 N Hillview Dr,Milpitas,CA,95035,1250000,3,2,2217,7500,37.442723,-121.891372
807 Folsom Cir,Milpitas,CA,95035,875000,2,2.5,1350,2709,37.438686,-121.903796
1766 Crater Lake Ave,Milpitas,CA,95035,1250000,4,2,1451,6316,37.42752,-121.871857
1759 Starlite Dr,Milpitas,CA,95035,1092888,3,2,1247,5149,37.405077,-121.906645
727 Claridad Loop,Milpitas,CA,95035,1199000,5,3.5,2214,1569,37.42238,-121.908708
275 S Temple Dr,Milpitas,CA,95035,888000,3,1.5,1008,5940,37.433291,-121.874853
Residence 1 Alt.,Milpitas,CA,95035,999095,3,3,2069,,37.4099,-121.8976
1500 Canton Dr,Milpitas,CA,95035,918000,3,2,1141,6251,37.433466,-121.878447
Residence 3 Alt.,Milpitas,CA,95035,1068072,3,2,2296,,37.4099,-121.8976
Residence 1,Milpitas,CA,95035,885714,2,2.5,1449,,37.4099,-121.8976
94 Castillo Ln,Milpitas,CA,95035,1400000,4,3.5,2284,1547,37.438118,-121.817184
Residence 4,Milpitas,CA,95035,1238923,3,3.5,2134,,37.4099,-121.8976
451 Patricia Ct,Milpitas,CA,95035,929000,3,2,1102,7410,37.431881,-121.870784
15 Carnegie Dr,Milpitas,CA,95035,974900,4,3,1401,6199,37.43575,-121.881832
1381 Saratoga Dr,Milpitas,CA,95035,1399000,4,4,2546,6281,37.424002,-121.877898
Residence 2,Milpitas,CA,95035,1088880,3,3,1569,,37.4099,-121.8976
1247 Stardust Way,Milpitas,CA,95035,1098000,3,2,1247,5001,37.411539,-121.908879
Residence 5 Alt.,Milpitas,CA,95035,1308688,3,3.5,2512,,37.4099,-121.8976
Residence 3,Milpitas,CA,95035,998880,3,2,1823,,37.4099,-121.8976
Residence 5,Milpitas,CA,95035,1251330,3,3.5,2113,,37.4099,-121.8976
709 Michael St,Milpitas,CA,95035,1488888,4,2.5,2045,6412,37.445945,-121.882471
181 Ayer Ln,Milpitas,CA,95035,1279888,5,3,2460,4513,37.437334,-121.8883
2200 Petersburg Dr,Milpitas,CA,95035,1195000,4,3,1893,6190,37.430464,-121.865251
860 Las Lomas Dr,Milpitas,CA,95035,1549000,5,3,2217,5000,37.439199,-121.891525
1170 Moonbeam Way,Milpitas,CA,95035,1038888,4,3,1824,5502,37.413209,-121.906073
889 Carino Ter,Milpitas,CA,95035,1199000,4,3,2524,1777,37.42122,-121.91033
862 Lexington St,Milpitas,CA,95035,850000,3,1,1145,6164,37.439682,-121.912899
446 Gross St,Milpitas,CA,95035,1598888,8,5.5,3972,6678,37.462602,-121.904278
2257 Glenview Dr,Milpitas,CA,95035,1899000,4,3,3389,6447,37.427465,-121.865019
1840 Armand Dr,Milpitas,CA,95035,948888,4,2,1102,5998,37.437102,-121.873572
1776 Starlite Dr,Milpitas,CA,95035,1139000,4,2,1617,6338,37.405036,-121.905939
839 Platt Ct,Milpitas,CA,95035,1298888,4,3,2029,8407,37.423241,-121.879136
266 Uvas St,Milpitas,CA,95035,1498888,5,3.5,3152,6747,37.436073,-121.912432
852 Tramway Dr,Milpitas,CA,95035,1530000,4,3,2183,4800,37.442618,-121.892638
2258 Lacey Dr,Milpitas,CA,95035,999950,4,2,1502,6830,37.433285,-121.866788
1686 Starlite Dr,Milpitas,CA,95035,998888,3,2,1272,5001,37.40636,-121.907137
1681 Grand Teton Dr,Milpitas,CA,95035,1188000,3,2,1484,5680,37.425649,-121.87282
735 Berkshire Pl,Milpitas,CA,95035,1635888,4,3,2698,11325.6,37.459915,-121.8972
1019 Nova Ct,Milpitas,CA,95035,1198000,3,2.5,1833,3803,37.414554,-121.907853
1029 Cervantez Ct,Milpitas,CA,95035,1800000,5,3,3217,14374.8,37.450502,-121.887352
230 Midwick Dr,Milpitas,CA,95035,1499888,4,2.5,2412,6181,37.448874,-121.90547
1366 Columbus Cir,Milpitas,CA,95035,1198000,4,2.5,2112,8163,37.453784,-121.896846
570 N Hillview Dr,Milpitas,CA,95035,1250000,3,2,2217,7500,37.442723,-121.891372
807 Folsom Cir,Milpitas,CA,95035,875000,2,2.5,1350,2709,37.438686,-121.903796
1766 Crater Lake Ave,Milpitas,CA,95035,1250000,4,2,1451,6316,37.42752,-121.871857
1759 Starlite Dr,Milpitas,CA,95035,1092888,3,2,1247,5149,37.405077,-121.906645
727 Claridad Loop,Milpitas,CA,95035,1199000,5,3.5,2214,1569,37.42238,-121.908708
1834 Blue Spruce Ct,Milpitas,CA,95035,859500,3,2,1190,5250,37.404295,-121.906506
54 Woodland Ct,Milpitas,CA,95035,948000,3,2,1240,3180,37.411611,-121.903218
275 S Temple Dr,Milpitas,CA,95035,888000,3,1.5,1008,5940,37.433291,-121.874853
Residence 1 Alt.,Milpitas,CA,95035,999095,3,3,2069,,37.4099,-121.8976
Residence 3 Alt.,Milpitas,CA,95035,1068072,3,2,2296,,37.4099,-121.8976
Residence 1,Milpitas,CA,95035,885714,2,2.5,1449,,37.4099,-121.8976
94 Castillo Ln,Milpitas,CA,95035,1400000,4,3.5,2284,1547,37.438118,-121.817184
Residence 4,Milpitas,CA,95035,1238923,3,3.5,2134,,37.4099,-121.8976
197 Falcato Dr,Milpitas,CA,95035,939950,3,2,1312,6000,37.435451,-121.871378
451 Patricia Ct,Milpitas,CA,95035,929000,3,2,1102,7410,37.431881,-121.870784
1381 Saratoga Dr,Milpitas,CA,95035,1399000,4,4,2546,6281,37.424002,-121.877898
Residence 2,Milpitas,CA,95035,1088880,3,3,1569,,37.4099,-121.8976
1208 Stellar Way,Milpitas,CA,95035,1289000,5,3,2160,5500,37.412275,-121.906827
Residence 5 Alt.,Milpitas,CA,95035,1308688,3,3.5,2512,,37.4099,-121.8976
Residence 3,Milpitas,CA,95035,998880,3,2,1823,,37.4099,-121.8976
518 Folsom Cir,Milpitas,CA,95035,1189888,4,2.5,1860,2700,37.439197,-121.902384
Residence 5,Milpitas,CA,95035,1251330,3,3.5,2113,,37.4099,-121.8976
17544 Holiday Dr,Morgan Hill,CA,95037,995000,4,2.5,2748,25264.8,37.156504,-121.607875
19185 Taylor Ave,Morgan Hill,CA,95037,865000,3,2.5,1754,5715,37.151763,-121.6691
17480 Hoot Owl Way,Morgan Hill,CA,95037,1680000,7,4.5,4518,17859.6,37.155442,-121.603214
1571 Calle Serra,Morgan Hill,CA,95037,989000,4,2.5,1937,4661,37.156938,-121.641554
19129 Eagle View Dr,Morgan Hill,CA,95037,1410000,4,3.5,3100,11325.6,37.166432,-121.649896
1885 Silverwings Ct,Morgan Hill,CA,95037,1799999,4,3,3585,14810.4,37.164709,-121.646437
1423 Evening Star Pl,Morgan Hill,CA,95037,1399000,4,3.5,2798,9365,37.159911,-121.64663
1651 Avenida De Los Padres,Morgan Hill,CA,95037,1399000,4,3,3118,10454.4,37.157235,-121.639829
210 Coriander Ave,Morgan Hill,CA,95037,1199888,4,2.5,2600,4918,37.15177,-121.677688
18242 Solano Pl,Morgan Hill,CA,95037,1624888,5,5.5,3709,8268,37.153384,-121.642049
Colline,Morgan Hill,CA,95037,2096995,4,4.5,4057,,37.164601,-121.634912
1380 Golden Eagle Dr,Morgan Hill,CA,95037,1849505,5,4,3649,10018.8,37.157778,-121.646798
Bellina,Morgan Hill,CA,95037,1818995,4,4.5,3401,,37.164601,-121.634912
Campagna,Morgan Hill,CA,95037,1954995,3,3.5,4167,,37.164601,-121.634912
Alegra,Morgan Hill,CA,95037,1786995,4,3.5,3595,,37.164601,-121.634912
2381 Donner Pl,Santa Clara,CA,95050,1349999,4,2,1350,6403,37.328488,-121.963349
1872 Clifford St,Santa Clara,CA,95050,1588888,3,2,2100,5284,37.350443,-121.958319
23 Conner Pl,Santa Clara,CA,95050,1438000,3,2.5,1784,2034,37.325901,-121.953896
1174 Madison St,Santa Clara,CA,95050,1189000,3,2,1136,5249,37.349588,-121.950471
2250 Lafayette St,Santa Clara,CA,95050,949800,3,1,1120,7640,37.362341,-121.949332
950 Elizabeth Dr,Santa Clara,CA,95050,1295000,3,2,1261,6094,37.344538,-121.96709
419 Fernandez Ct,Santa Clara,CA,95050,1499000,3,3,2107,8442,37.331082,-121.96054
1464 Homestead Rd,Santa Clara,CA,95050,1749000,3,3.5,3094,5040,37.346695,-121.949315
1782 Scott Blvd,Santa Clara,CA,95050,1298000,3,2,1856,7349,37.355238,-121.959882
3360 Cecil Ave,Santa Clara,CA,95050,1275000,3,2,1320,9470,37.324091,-121.957474
140 Harold Ave,Santa Clara,CA,95050,1988000,3,2.5,2060,13503.6,37.325934,-121.961863
23 Linden Dr,Santa Clara,CA,95050,1650000,3,3,2520,7645,37.338304,-121.935226
1086 Sunset Dr,Santa Clara,CA,95050,1150000,3,1,1039,6556,37.346074,-121.963065
1922 Worthington Cir,Santa Clara,CA,95050,1549000,3,2.5,1905,2213,37.325963,-121.954139
2349 Menzel Pl,Santa Clara,CA,95050,1399000,4,3,1807,6826,37.358512,-121.966102
39 Conner Pl,Santa Clara,CA,95050,1549950,3,2.5,1905,2126,37.325983,-121.953896
907 Civic Center Dr,Santa Clara,CA,95050,1199998,4,2,992,3803,37.355953,-121.946697
1795 Roll St,Santa Clara,CA,95050,1389000,3,2,1694,6599,37.35543,-121.962964
1735 Cunningham St,Santa Clara,CA,95050,1398000,4,2,1666,6669,37.354882,-121.963791
590 Park Ct,Santa Clara,CA,95050,1188000,3,1,1434,5253,37.340444,-121.9335
942 Sunlite Dr,Santa Clara,CA,95050,1195000,3,2,1145,5789,37.344774,-121.961323
30 Alviso St,Santa Clara,CA,95050,1488000,4,3,1899,7035,37.338355,-121.934788
673 Malarin Ave,Santa Clara,CA,95050,1348000,4,3,1946,5894,37.340365,-121.959828
1610 Long St,Santa Clara,CA,95050,1549000,5,3,1872,7954,37.353604,-121.960741
653 San Miguel Ave,Santa Clara,CA,95050,1325888,3,2,1131,5833,37.338294,-121.963841
2152 Forbes Ave,Santa Clara,CA,95050,2199888,5,5,2854,8028,37.338182,-121.958601
2342 Rosita Ct,Santa Clara,CA,95050,1298000,3,2,1540,7832,37.331948,-121.9575
2205 Menzel Pl,Santa Clara,CA,95050,1288000,3,2,1405,5401,37.358358,-121.963094
2223 Dianne Dr,Santa Clara,CA,95050,1449000,3,2,1886,6739,37.347982,-121.963029
462 Muriel Ct,Santa Clara,CA,95051,1898000,5,3,2423,10454.4,37.330828,-121.972969
3279 Agate Dr,Santa Clara,CA,95051,900000,3,1,897,6890,37.370181,-121.986807
2605 Painted Rock Dr,Santa Clara,CA,95051,1050000,3,2,1100,5868,37.369236,-121.980291
2612 Monticello Way,Santa Clara,CA,95051,1549000,4,3,1591,6821,37.369215,-121.990667
345 Landeros Dr,Santa Clara,CA,95051,1599999,4,3,2222,8581,37.32915,-121.968049
2634 Maplewood Ln,Santa Clara,CA,95051,2149950,4,2.5,2364,9065,37.33088,-121.969353
2432 Gallup Dr,Santa Clara,CA,95051,1350000,4,2,1693,6848,37.364748,-121.969734
837 Cherry Orchard Pl,Santa Clara,CA,95051,1589000,4,3,1935,2152,37.338852,-121.990592
3379 Creighton Pl,Santa Clara,CA,95051,1495000,3,3,1498,6477,37.362763,-121.989822
2939 Marietta Dr,Santa Clara,CA,95051,1630000,3,2,1641,6312,37.339725,-121.980807
2751 Forbes Ave,Santa Clara,CA,95051,1640000,3,3,1931,5201,37.333373,-121.972815
2164 Francis Ave,Santa Clara,CA,95051,1250000,3,2,1298,5205,37.361449,-121.980384
291 Lowell Dr,Santa Clara,CA,95051,2399000,4,3,2137,8590,37.328105,-122.000646
1463 Blackfield Dr,Santa Clara,CA,95051,1288000,4,2,1790,6551,37.351308,-121.968995
1515 Farmer Pl,Santa Clara,CA,95051,1548000,4,3.5,1993,2274,37.350494,-121.994505
3216 San Juan Ave,Santa Clara,CA,95051,1778000,4,3,1885,6255,37.36301,-121.985229
3564 Stout Pl,Santa Clara,CA,95051,1590000,4,4,1998,2004,37.350352,-121.995324
2665 Maplewood Ln,Santa Clara,CA,95051,2089950,3,2,2146,8002,37.331278,-121.970441
2086 Del Monte Ave,Santa Clara,CA,95051,1100000,3,2,1240,6321,37.360555,-121.995585
1010 Teal Dr,Santa Clara,CA,95051,1699000,4,2,1649,8777,37.344614,-122.00279
2647 Birchtree Ln,Santa Clara,CA,95051,2888000,4,4,3234,11761.2,37.331959,-121.969924
3218 Agate Dr,Santa Clara,CA,95051,1199888,3,2,897,6957,37.369673,-121.985697
2734 Barkley Ave,Santa Clara,CA,95051,1399000,8,4,2218,5776,37.35697,-121.976049
3085 Warburton Ave,Santa Clara,CA,95051,1385000,3,2.5,1534,5833,37.354663,-121.982871
1421 Bergin Pl,Santa Clara,CA,95051,1349000,3,2,1375,5700,37.350601,-121.987403
2479 Borax Dr,Santa Clara,CA,95051,1168000,3,1,897,5689,37.367804,-121.982353
2382 Nobili Ave,Santa Clara,CA,95051,1380000,3,2,1368,7858,37.365862,-121.992938
3131 Membrillo Corte,Santa Clara,CA,95051,1538000,3,2.5,1543,1912,37.339939,-121.986112
641 Briarcliff Ct,Santa Clara,CA,95051,1648000,4,3,1934,8377,37.333522,-121.991589
2479 Crystal Dr,Santa Clara,CA,95051,1345000,4,2,1400,5140,37.367248,-121.982904
3146 San Juan Ave,Santa Clara,CA,95051,1288000,3,2,1095,6046,37.363388,-121.98407
2564 Elliot Ct,Santa Clara,CA,95051,1498000,4,2,1290,6264,37.362238,-121.971626
2512 Painted Rock Dr,Santa Clara,CA,95051,1348000,3,2,1415,5976,37.368095,-121.979537
462 Muriel Ct,Santa Clara,CA,95051,1898000,5,3,2423,10454.4,37.330828,-121.972969
3279 Agate Dr,Santa Clara,CA,95051,900000,3,1,897,6890,37.370181,-121.986807
1463 Blackfield Dr,Santa Clara,CA,95051,1288000,4,2,1790,6551,37.351308,-121.968995
2605 Painted Rock Dr,Santa Clara,CA,95051,1050000,3,2,1100,5868,37.369236,-121.980291
2432 Gallup Dr,Santa Clara,CA,95051,1350000,4,2,1693,6848,37.364748,-121.969734
