,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price,Longitude,Latitude
4653,18,2 Augusta Ct,Los Gatos,95030,2,1.0,858,0.139,1948,2,Single Family Residence,1300000,-121.977038,37.236548
4654,19,15096 Danielle Pl,Monte Sereno,95030,6,5.5,4556,1.02,1988,3,Single Family Residence,4650000,-121.986427537968,37.2495493702667
4655,20,129 Smith Creek Dr,Los Gatos,95030,4,3.0,2492,0.5429999999999999,1973,3,Single Family Residence,2399300,-121.980512040722,37.2505327556656
4656,21,17627 Foster Rd,Los Gatos,95030,5,3.5,4191,1.911,1978,3,Single Family Residence,2998000,-121.972719803645,37.2124411760475
4657,22,361 Pennsylvania Ave,Los Gatos,95030,4,3.0,2822,0.251,1992,2,Single Family Residence,3950000,-121.990761483468,37.2261988669292
4658,23,18510 Beck Ave,Monte Sereno,95030,5,4.0,6893,1.062,1922,4,Single Family Residence,7350000,-121.995723828957,37.2300505503708
4659,24,16371 Matilija Dr,Los Gatos,95030,5,6.0,7307,1.9,2019,3,Single Family Residence,9975000,0.0,0.0
4660,25,16375 Aztec Ridge Dr,Los Gatos,95030,5,4.5,4942,0.9620000000000001,1978,1,Single Family Residence,3750000,-121.960892456566,37.2081809945903
4661,26,18110 Constitution Ave,Monte Sereno,95030,5,6.0,5356,1.136,1956,3,Single Family Residence,4999000,-121.98782,37.239342
4662,27,221 Jackson St,Los Gatos,95030,6,7.5,10741,1.66,2002,2,Single Family Residence,7998000,-121.975583251018,37.2158567177341
4663,28,16033 Matilija Dr,Los Gatos,95030,5,5.0,5007,1.19,1919,2,Single Family Residence,5400000,0.0,0.0
4664,29,16421 Matilija Dr,Los Gatos,95030,4,5.0,4450,7.03,1997,4,Single Family Residence,5300000,0.0,0.0
4665,30,15563 Kirkorian Way,Monte Sereno,95030,4,3.5,4012,1.0,1973,3,Single Family Residence,4485000,-121.985113424087,37.2418678379738
4666,0,11654 Alta Via Dr,Brookdale,95007,3,2.0,1232,0.33299999999999996,1981,0,Single Family Residence,679000,-122.115475,37.110547
4667,1,925 Forest Way,Brookdale,95007,3,2.0,2200,0.43700000000000006,1951,1,Single Family Residence,575000,-122.108534831803,37.1039357512842
4668,0,135 Boulder Brook Dr,Boulder Creek,95006,4,2.5,1407,0.307,1926,0,Single Family Residence,839000,0.0,0.0
4669,1,17280 Big Basin Way,Boulder Creek,95006,2,1.0,702,0.129,1947,0,Single Family Residence,468000,0.0,0.0
4670,2,364 Teilh Dr,Boulder Creek,95006,3,2.0,1320,0.40700000000000003,1975,2,Single Family Residence,649900,0.0,0.0
4671,3,285 Brook Dr,Boulder Creek,95006,3,2.0,1752,0.242,1936,0,Single Family Residence,675000,0.0,0.0
4672,4,114 Rollingwood Dr,Boulder Creek,95006,3,2.0,1300,0.225,1963,1,Single Family Residence,789000,-122.091899669261,37.1390208968141
4673,5,635 Primavera Rd,Boulder Creek,95006,4,2.0,1163,0.2,1937,0,Single Family Residence,629000,0.0,0.0
4674,6,18377 Bear Creek Rd,Boulder Creek,95006,3,3.0,2650,5.071000000000001,1975,0,Single Family Residence,998000,-122.069041,37.169892
4675,7,243 Riverview Dr,Boulder Creek,95006,2,2.0,1344,0.6659999999999999,1936,0,Single Family Residence,606000,0.0,0.0
4676,8,418 Hillside Dr,Boulder Creek,95006,1,1.0,728,0.312,1946,0,Single Family Residence,425000,0.0,0.0
4677,9,17756 Big Basin Way,Boulder Creek,95006,2,1.0,1117,9.113999999999999,1928,0,Single Family Residence,1195000,0.0,0.0
4678,10,660 Hartman Creek Rd,Boulder Creek,95006,1,1.0,717,5.093999999999999,1980,0,Single Family Residence,299000,0.0,0.0
4679,11,968 Creek Dr,Boulder Creek,95006,2,1.0,790,0.23,1941,0,Single Family Residence,489000,0.0,0.0
4680,12,434 River Dr,Boulder Creek,95006,2,3.0,1365,0.586,2000,2,Single Family Residence,738000,0.0,0.0
4681,13,291 Buena Vista Ave,Boulder Creek,95006,3,2.0,1402,0.526,1942,0,Single Family Residence,629000,0.0,0.0
4682,14,13550 Bear Creek Rd #22,Boulder Creek,95006,2,1.0,835,0.48200000000000004,1932,0,Single Family Residence,250000,0.0,0.0
4683,15,Address Not Disclosed,Boulder Creek,95006,3,1.5,1152,0.297,1957,0,Single Family Residence,499900,0.0,0.0
4684,16,383 Hillside Dr,Boulder Creek,95006,1,1.0,950,0.428,1940,0,Single Family Residence,129000,0.0,0.0
4685,17,215 Tinkers Trl,Boulder Creek,95006,5,4.5,3322,7.63,1991,3,Single Family Residence,1199999,0.0,0.0
4686,18,251 Acorn Dr,Boulder Creek,95006,2,2.0,1110,1.915,1942,0,Single Family Residence,499000,0.0,0.0
4687,19,160 Buena Vista Ave,Boulder Creek,95006,3,2.0,1869,0.273,1938,0,Single Family Residence,719000,0.0,0.0
4688,20,777 Blue Ridge Dr,Boulder Creek,95006,2,1.0,692,0.564,1941,0,Single Family Residence,99000,0.0,0.0
4689,21,355 Brook Dr,Boulder Creek,95006,3,2.0,1597,0.126,1974,0,Single Family Residence,580000,0.0,0.0
4690,22,398 Shadow Mountain Rd,Boulder Creek,95006,1,1.0,551,2.265,1975,0,Single Family Residence,510000,-122.095003,37.150825
4691,23,0000 Little Buck Road,Boulder Creek,95006,1,1.0,600,8.737,1984,0,Single Family Residence,299000,0.0,0.0
4692,24,28495 Big Basin Way,Boulder Creek,95006,6,4.5,5850,9.6,1982,4,Single Family Residence,2650000,0.0,0.0
4693,0,149 Zanzibar Dr,Aptos,95003,5,5.0,3722,0.75,2003,2,Single Family Residence,2495000,0.0,0.0
4694,1,176 Wingfoot Dr,Aptos,95003,4,4.0,2792,0.304,1986,2,Single Family Residence,1450000,0.0,0.0
4695,2,1552 Seascape Blvd,Aptos,95003,3,3.0,2366,0.057999999999999996,1986,1,Single Family Residence,998000,-121.8771503,36.9519709
4696,3,1910 Day Valley Rd,Aptos,95003,5,3.0,2708,1.158,1978,1,Single Family Residence,1299000,0.0,0.0
4697,4,606 Bonita Dr,Aptos,95003,3,2.5,1425,0.187,1980,0,Single Family Residence,685000,-121.878342947512,36.9715184506065
4698,5,2002 Seascape Blvd,Aptos,95003,2,1.5,1215,0.073,1979,1,Single Family Residence,749000,-121.8771503,36.9519709
4699,6,375 Beach Dr,Aptos,95003,3,2.0,1254,0.122,1952,0,Single Family Residence,2250000,-121.900100681825,36.9658808881374
4700,7,338 Kingsbury Dr,Aptos,95003,2,1.0,812,0.157,1961,0,Single Family Residence,1350000,0.0,0.0
4701,8,24 Potbelly Beach Rd,Aptos,95003,4,3.5,1871,0.27699999999999997,1972,0,Single Family Residence,5150000,0.0,0.0
4702,9,7117 Somerset Ct,Aptos,95003,4,2.5,1852,0.098,1991,2,Single Family Residence,998000,0.0,0.0
4703,10,300 Los Altos Dr,Aptos,95003,3,2.5,2367,0.175,1979,2,Single Family Residence,1100000,-121.888184,36.96362
4704,11,3680 Redwood Dr,Aptos,95003,2,1.0,784,0.156,1963,0,Single Family Residence,549000,0.0,0.0
4705,12,7300 Viewpoint Rd,Aptos,95003,3,2.5,2621,0.35100000000000003,1964,2,Single Family Residence,1799000,0.0,0.0
4706,13,986 Via Palo Alto,Aptos,95003,3,3.5,2000,0.201,1971,2,Single Family Residence,3950000,0.0,0.0
4707,14,334 Kingsbury Dr,Aptos,95003,3,2.0,1325,0.155,1967,0,Single Family Residence,1600000,0.0,0.0
4708,15,1550-1552 Day Valley Rd,Aptos,95003,3,2.0,1784,0.542,2005,0,Single Family Residence,1385000,0.0,0.0
4709,16,813 Loma Prieta Dr,Aptos,95003,2,1.0,834,0.191,1968,0,Single Family Residence,675000,-121.874488117347,36.967973255685
4710,17,407 Beach Dr,Aptos,95003,3,2.5,1691,0.157,1935,0,Single Family Residence,2380000,-121.899094425304,36.9652785325112
4711,18,4761 Fern Flat Rd,Aptos,95003,3,2.0,1440,12.561,1985,0,Single Family Residence,1324000,0.0,0.0
4712,19,1405 Clubhouse Dr,Aptos,95003,3,3.5,2830,0.34299999999999997,1987,2,Single Family Residence,3400000,-121.8823925,36.9657259
4713,20,531 Cuesta Dr,Aptos,95003,4,3.0,2586,0.276,1970,1,Single Family Residence,1199000,0.0,0.0
4714,21,422 Clubhouse Dr,Aptos,95003,3,2.0,1316,0.145,1958,2,Single Family Residence,850000,-121.887000940012,36.9713194449857
4715,22,261 Dry Creek Rd,Aptos,95003,3,2.5,2057,0.099,1986,2,Single Family Residence,998500,-121.887848368121,36.9620065337934
4716,23,327 Hillcrest Dr,Aptos,95003,2,1.0,899,0.076,1963,1,Single Family Residence,749000,0.0,0.0
4717,24,833 Loma Prieta Dr,Aptos,95003,3,2.5,1716,0.183,1991,0,Single Family Residence,759000,-121.873564900347,36.9679804798315
4718,25,308 Seacliff Dr,Aptos,95003,2,1.0,984,0.065,1962,0,Single Family Residence,775000,-121.9121642,36.9744406
4719,26,3430 Merrill Rd,Aptos,95003,6,4.0,3427,0.763,2011,2,Single Family Residence,2350000,0.0,0.0
4720,27,280 Ventana Way,Aptos,95003,4,2.5,3235,0.249,2000,3,Single Family Residence,1699000,0.0,0.0
4721,28,284 Ventana Way,Aptos,95003,4,3.5,3129,0.19,2003,2,Single Family Residence,1785000,0.0,0.0
4722,29,205 Via Campana,Aptos,95003,3,3.0,2294,0.242,1972,2,Single Family Residence,2999900,0.0,0.0
4723,30,327 Beach Dr,Aptos,95003,4,2.0,1659,0.132,1940,0,Single Family Residence,2495000,-121.901615957982,36.9667745029008
4724,0,11 Pine Ave,Mount Hermon,95041,3,2.0,1940,0.14400000000000002,2004,3,Single Family Residence,1588000,-122.054105249654,37.0514439969442
4725,0,51 Water Ln,Pescadero,94060,4,2.0,1076,0.107,1900,0,Single Family Residence,414900,-122.395136167544,37.2545677783624
4726,1,301 Ranch Rd,Pescadero,94060,4,5.0,5100,0.004,1965,2,Single Family Residence,6395000,-122.36143,37.243783
4727,2,501 Bean Hollow Rd,Pescadero,94060,3,2.5,2800,10.265,1996,4,Single Family Residence,3350000,-122.40562,37.224519
4728,3,Address Not Disclosed,Pescadero,94060,4,3.0,3075,1.96,2003,0,Single Family Residence,5275000,0.0,0.0
4729,4,2088 Green Oaks Way,Pescadero,94060,7,9.0,17000,50.0,2015,4,Single Family Residence,18900000,0.0,0.0
4730,0,5595 Diablo Hills Rd,Tres Pinos,95075,4,2.5,3000,3.0,1993,4,Single Family Residence,1230000,-121.331953388081,36.80374985
4731,0,1945-1979 N Highway 101,Aromas,95004,3,2.0,1138,50.95,1930,2,Single Family Residence,2600000,0.0,0.0
4732,1,19220 Pioneer Pl,Aromas,95004,3,3.5,2664,2.5,1984,3,Single Family Residence,1249000,0.0,0.0
4733,2,100 Karen Ct,Aromas,95004,3,2.5,2373,1.0,1999,2,Single Family Residence,869000,-121.640138433401,36.88044
4734,3,148 Dunbarton Rd B,Aromas,95004,5,3.5,4336,14.04,2002,3,Single Family Residence,2495000,0.0,0.0
4735,4,2765 Summerland Rd,Aromas,95004,3,3.5,3964,4.18,2001,3,Single Family Residence,1595000,-121.65618,36.869461
4736,5,3525 Pleasant Acre Ln,Aromas,95004,5,4.0,3561,2.06,1978,2,Single Family Residence,979000,0.0,0.0
4737,6,2855 Rancho Rea Rd,Aromas,95004,3,2.0,1440,2.56,1978,4,Single Family Residence,625000,-121.647091165315,36.8766098978241
4738,7,334 Carpenteria Rd,Aromas,95004,1,1.0,600,0.095,1955,0,Single Family Residence,465000,-121.642709922328,36.88726165
4739,0,977 Alta Oak Way,Gilroy,95020,4,4.0,2819,0.16399999999999998,2003,3,Single Family Residence,965000,-121.578101484414,36.9907906517219
4740,1,7905 Spanish Oak Cir,Gilroy,95020,4,2.5,2133,0.046,2010,2,Single Family Residence,739999,-121.59829596392,37.0114824149167
4741,2,5550 Karen Ct,Gilroy,95020,3,2.5,1908,0.16899999999999998,1978,2,Single Family Residence,799000,-121.571860513829,36.9792906396895
4742,3,9272 El Caminito,Gilroy,95020,3,2.0,1606,0.14,1986,2,Single Family Residence,775000,-121.601415310018,37.0270050699464
4743,4,1075 Ortega Cir,Gilroy,95020,4,2.0,1839,0.157,1975,2,Single Family Residence,775000,-121.590016624746,37.0097420439919
4744,5,3225 Dryden Ave,Gilroy,95020,4,3.5,3727,10.81,1991,3,Single Family Residence,1795000,-121.525762373133,37.0419671701164
4745,6,3315 Dryden Ave,Gilroy,95020,1,1.0,840,1.68,1910,0,Single Family Residence,840000,-121.523345861111,37.0428205555556
4746,7,450 Eden St,Gilroy,95020,4,2.5,1829,0.087,1997,2,Single Family Residence,730000,-121.583723554464,37.0244881739795
4747,8,6600 Tecate Ln,Gilroy,95020,3,2.5,2089,0.084,2015,2,Single Family Residence,735000,-121.5657819,36.9965583
4748,9,1505 Mantelli Dr,Gilroy,95020,4,2.0,1922,0.213,1985,2,Single Family Residence,845000,-121.603556,37.020642
4749,10,1150 Valbusa Dr,Gilroy,95020,4,3.0,1790,0.138,1986,2,Single Family Residence,799000,-121.600500455495,37.0253726563672
4750,11,7970 Kipling Cir,Gilroy,95020,3,2.5,1497,0.055,2005,2,Single Family Residence,659000,-121.585774087736,37.0127827467343
4751,12,7210 Holsclaw Rd,Gilroy,95020,3,1.0,1325,0.214,1950,1,Single Family Residence,3295000,-121.538803696911,37.0119837897208
4752,13,1268 Blue Parrot Ct,Gilroy,95020,5,3.0,2566,0.14400000000000002,1998,2,Single Family Residence,1100000,-121.599955834862,37.0232835364106
4753,14,6635 Angela Ct,Gilroy,95020,4,3.0,2090,0.209,1981,12,Single Family Residence,824900,-121.57154667048,36.9939852626668
4754,15,28 Angra Way,Gilroy,95020,3,2.5,2069,0.065,2015,2,Single Family Residence,699888,-121.5658427,36.9971108
4755,16,2631 Club Dr,Gilroy,95020,5,3.5,3350,0.166,2000,2,Single Family Residence,1259000,-121.617292581496,37.0056744885335
4756,17,7156 Redwood Retreat Rd,Gilroy,95020,1,1.0,768,4.763999999999999,1935,0,Single Family Residence,399000,-121.682539,37.0329879
4757,18,640 Tatum Ave,Gilroy,95020,2,1.0,848,2.83,1940,0,Single Family Residence,1399000,-121.590038605183,37.027128
4758,19,1283 Pheasant Dr,Gilroy,95020,4,2.5,1735,0.124,1994,2,Single Family Residence,759900,-121.604043167569,37.0268968043508
4759,20,770 Carla Way,Gilroy,95020,4,2.0,1532,0.149,1965,2,Single Family Residence,679000,-121.588310703444,37.0211728845557
4760,21,3970 Leavesley Rd,Gilroy,95020,4,3.5,4222,58.644,1991,3,Single Family Residence,16000000,-121.515066852933,37.0442476629615
4761,22,2410 Sunflower Cir,Gilroy,95020,6,4.5,4314,0.489,1999,3,Single Family Residence,1374985,-121.620957072859,37.0201959460243
4762,23,6711 Garden Ct,Gilroy,95020,3,2.0,1138,0.16899999999999998,1963,2,Single Family Residence,699000,-121.56643781678,36.9965781526408
4763,24,8585 Strawberry Ln,Gilroy,95020,4,3.0,3621,0.679,2003,4,Single Family Residence,1374999,-121.623500938426,37.0197542190815
4764,25,9328 Lone Deer Way,Gilroy,95020,4,3.0,2658,0.14400000000000002,1998,3,Single Family Residence,910000,-121.601708414631,37.02805292672
4765,26,7932 Cinnamon Way,Gilroy,95020,4,3.0,3018,0.20199999999999999,2016,3,Single Family Residence,1199000,0.0,0.0
4766,27,6445 Sussex Pl,Gilroy,95020,4,2.0,2147,0.161,1981,2,Single Family Residence,774999,-121.565862332924,36.9927586965761
4767,28,1446 Swallow Ln,Gilroy,95020,4,2.5,1988,0.134,1997,2,Single Family Residence,794000,-121.607250851451,37.0258923537137
4768,29,293 Windsong Way,Gilroy,95020,4,3.5,2729,0.214,2014,2,Single Family Residence,879000,0.0,0.0
4769,30,7620 Mackenzie Way,Gilroy,95020,4,3.0,3191,0.142,2011,3,Single Family Residence,1225000,-121.618646,37.0062232031726
4770,0,34349 Los Gatos Rd,Coalinga,93210,6,4.0,3420,0.004,2004,6,Single Family Residence,550000,0.0,0.0
4771,1,178 Keck Ln,Coalinga,93210,4,3.0,2084,0.22,1994,2,Single Family Residence,299999,-120.371578391313,36.1372649859891
4772,2,833 Riesling Ln #99,Coalinga,93210,4,2.0,1798,0.152,2019,2,Single Family Residence,259275,0.0,0.0
4773,3,822 Riesling Ln #119,Coalinga,93210,4,2.0,1798,0.152,2019,2,Single Family Residence,259415,0.0,0.0
4774,4,843 Riesling Ln #98,Coalinga,93210,4,2.5,2226,0.152,2019,2,Single Family Residence,271225,0.0,0.0
4775,5,835 Petite Sirah Ln #127,Coalinga,93210,5,3.0,2815,0.152,2019,2,Single Family Residence,308350,0.0,0.0
4776,6,832 Riesling Ln #120,Coalinga,93210,4,2.5,2226,0.152,2019,2,Single Family Residence,270380,0.0,0.0
4777,7,140 Washington St,Coalinga,93210,2,1.0,1129,0.207,1938,2,Single Family Residence,179900,-120.365137530612,36.143839755102
4778,8,420 W Sacramento St,Coalinga,93210,3,2.0,1536,0.20199999999999999,1978,2,Single Family Residence,179900,-120.368933131923,36.1331096932358
4779,9,745 Petite Sirah Ln #136,Coalinga,93210,5,3.0,2815,0.152,2019,2,Single Family Residence,288400,0.0,0.0
4780,10,852 Riesling Ln #122,Coalinga,93210,4,2.5,2226,0.152,2019,2,Single Family Residence,266400,0.0,0.0
4781,11,862 Riesling Ln #123,Coalinga,93210,5,3.0,2815,0.152,2019,2,Single Family Residence,310635,0.0,0.0
4782,12,853 Riesling Ln #97,Coalinga,93210,3,2.0,1440,0.152,2019,2,Single Family Residence,235875,0.0,0.0
4783,13,835 Petite Sirah Ln #127,Coalinga,93210,5,3.0,2815,0.152,2019,2,Single Family Residence,286400,0.0,0.0
4784,14,145 N 2nd St,Coalinga,93210,3,1.0,1035,0.11,1985,1,Single Family Residence,130000,-120.35681390843,36.1424246317163
4785,15,330 Louisiana St,Coalinga,93210,3,1.0,1172,0.335,1915,0,Single Family Residence,149950,-120.360097312241,36.1343721203978
4786,0,20104 Panoche Rd,Paicines,95043,2,2.0,1100,39.5,1987,0,Single Family Residence,520000,-121.243991,36.707356
4787,1,11121 Airline Hwy,Paicines,95043,3,2.0,1750,12.73,1958,1,Single Family Residence,884900,-121.28013025,36.743947
4788,2,981 New Idria Rd,Paicines,95043,3,1.0,1091,0.039,1897,0,Single Family Residence,1800000,0.0,0.0
4789,3,20459 Panoche Rd,Paicines,95043,3,2.0,2880,57.2,2005,5,Single Family Residence,750000,-121.243991,36.707356
4790,4,20334 Panoche Rd,Paicines,95043,2,2.0,1860,39.3,2000,0,Single Family Residence,719900,-121.243991,36.707356
4791,5,20381 Panoche Rd,Paicines,95043,3,1.0,1100,40.3,1980,0,Single Family Residence,470000,-121.243991,36.707356
4792,0,375 Thistle St,Hollister,95023,3,2.5,1928,0.141,2019,2,Single Family Residence,625900,0.0,0.0
4793,1,1951 Spruce Dr,Hollister,95023,3,2.0,1460,0.13699999999999998,1995,2,Single Family Residence,539000,-121.36770538231,36.8431078090848
4794,2,1253 Hamilton Dr,Hollister,95023,4,3.0,2270,0.13,2016,2,Single Family Residence,659500,0.0,0.0
4795,3,460 Tevis Trl,Hollister,95023,4,3.5,2735,5.7,1997,4,Single Family Residence,1350000,0.0,0.0
4796,4,1057 Victoria St,Hollister,95023,4,2.0,1600,0.107,1900,3,Single Family Residence,505000,0.0,0.0
4797,5,460 Bordeaux Pl,Hollister,95023,4,2.5,2178,0.138,1995,2,Single Family Residence,609888,-121.392843199254,36.8527463
4798,6,2410 Paradise Cir,Hollister,95023,4,3.0,3020,0.14,1999,2,Single Family Residence,675000,-121.377482714286,36.8248247142857
4799,7,141 Arroyo Seco Dr,Hollister,95023,5,3.0,4000,5.11,1985,5,Single Family Residence,1200000,0.0,0.0
4800,8,1225 Quail Ridge Way,Hollister,95023,4,2.5,2977,0.28,1999,3,Single Family Residence,769900,0.0,0.0
4801,9,1951 Ponderosa Ct,Hollister,95023,4,2.0,1627,0.147,1995,2,Single Family Residence,557000,-121.368144743424,36.8416984625262
4802,10,2160 Alturas Ct,Hollister,95023,4,2.5,3165,0.153,2000,3,Single Family Residence,649950,-121.376452472219,36.829205309265
4803,11,840 Lanini Dr,Hollister,95023,3,2.0,1900,0.23,1986,2,Single Family Residence,600000,0.0,0.0
4804,12,355 Linda Dr,Hollister,95023,3,2.0,2300,0.3,1997,2,Single Family Residence,729000,0.0,0.0
4805,13,2671 Valley View Rd,Hollister,95023,4,3.0,2200,0.141,1998,2,Single Family Residence,635000,-121.375207357143,36.8251455714286
4806,14,1632 Goldenstar Ct,Hollister,95023,3,2.5,1850,0.124,2019,2,Single Family Residence,623450,0.0,0.0
4807,15,1201 Brighton Dr,Hollister,95023,3,2.0,1080,0.161,1997,2,Single Family Residence,524900,-121.379859,36.825571
4808,16,1205 S Ridgemark Dr,Hollister,95023,4,2.5,2600,0.23199999999999998,1989,2,Single Family Residence,749900,0.0,0.0
4809,17,1665 Goldenstar Ct,Hollister,95023,4,2.0,2003,0.243,2019,2,Single Family Residence,699310,0.0,0.0
4810,18,1951 Sycamore Ct,Hollister,95023,4,2.0,1620,0.16899999999999998,1995,2,Single Family Residence,549900,-121.368002196322,36.8424013355337
4811,19,604 Calais Ct,Hollister,95023,5,2.5,2778,0.14400000000000002,2016,2,Single Family Residence,695000,-121.389891612245,36.8398686734694
4812,20,1340 Trieste Dr,Hollister,95023,3,2.0,1690,0.14,1988,2,Single Family Residence,545000,-121.386722165837,36.8414485
4813,21,1620 Iris St,Hollister,95023,3,2.0,1768,0.184,1965,2,Single Family Residence,599000,-121.382372875,36.8370185
4814,22,1637 Santana Ranch Dr,Hollister,95023,4,3.0,2698,0.166,2016,2,Single Family Residence,749000,0.0,0.0
4815,23,557 Ruben's Ct,Hollister,95023,5,3.5,3309,4.78,2016,5,Single Family Residence,1495000,0.0,0.0
4816,24,4661 Fairview Rd,Hollister,95023,7,7.0,5035,16.08,2005,5,Single Family Residence,2800000,-121.3635958,36.8431848
4817,25,710 La Baig Dr,Hollister,95023,4,3.0,1847,0.154,1999,2,Single Family Residence,589000,-121.388473184528,36.8558512
4818,26,1481 Mcdonald Cir,Hollister,95023,3,2.5,1851,0.196,1999,2,Single Family Residence,608000,-121.376183877551,36.8398063877551
4819,27,1870 Carousel Dr,Hollister,95023,4,3.0,2591,0.145,1999,3,Single Family Residence,670000,-121.387974645351,36.833457778493
4820,28,2291 Fairhaven Dr,Hollister,95023,3,2.5,2131,0.146,1997,2,Single Family Residence,586800,-121.37884312278,36.8269560646752
4821,29,961 Bonnie View Dr,Hollister,95023,4,3.0,2300,0.147,2019,2,Single Family Residence,629000,-121.377858591837,36.845328755102
4822,30,1601 Lily Ct,Hollister,95023,4,3.0,2571,0.158,2017,2,Single Family Residence,749900,0.0,0.0
4823,0,100 River Dr,King City,93930,2,2.0,974,0.047,1975,1,Single Family Residence,234900,-121.132995,36.201678
4824,1,323 S Mildred Ave,King City,93930,4,2.0,1096,0.115,1960,0,Single Family Residence,315000,-121.129839979592,36.2072179795918
4825,2,131 Legacy Dr,King City,93930,3,2.5,1592,0.098,2006,2,Single Family Residence,329000,-121.130435489796,36.2217619387755
4826,3,51640 Pine Canyon Rd,King City,93930,3,3.0,2000,1.34,1990,2,Single Family Residence,575000,0.0,0.0
4827,4,45163 Palomino Rd,King City,93930,4,3.0,2626,3.58,2002,2,Single Family Residence,690000,0.0,0.0
4828,5,53700 Pine Canyon Rd,King City,93930,6,4.0,1231,10.31,1969,0,Single Family Residence,999999,0.0,0.0
4829,6,53620 Pine Canyon Rd,King City,93930,3,2.5,1826,10.0,1968,0,Single Family Residence,650000,0.0,0.0
4830,7,53620 Pine Canyon Rd,King City,93930,3,2.5,1800,10.0,1968,0,Single Family Residence,650000,0.0,0.0
4831,8,459 Arboleda Ln,King City,93930,3,2.5,1421,0.099,2007,2,Single Family Residence,304999,0.0,0.0
4832,9,44753 Sun Valley Dr,King City,93930,3,2.0,2167,2.73,1995,3,Single Family Residence,685000,0.0,0.0
4833,10,638 Bassett St,King City,93930,2,1.0,1075,0.122,1955,1,Single Family Residence,295000,-121.131095,36.208998
4834,0,853 Olympia Ave,San Juan Bautista,95045,4,1.0,1978,10.0,1905,2,Single Family Residence,1200000,0.0,0.0
4835,1,777 Olympia Ave,San Juan Bautista,95045,3,2.0,3576,5.02,1977,4,Single Family Residence,1089000,0.0,0.0
4836,2,2341 Chittenden Rd,San Juan Bautista,95045,2,2.0,1356,1.85,1936,2,Single Family Residence,725000,0.0,0.0
4837,3,956 Calle Cruz,San Juan Bautista,95045,3,2.5,3415,1.0,2005,3,Single Family Residence,949000,0.0,0.0
4838,4,4596 San Juan Canyon Rd,San Juan Bautista,95045,5,4.5,3800,5.61,1999,3,Single Family Residence,1150000,0.0,0.0
4839,5,885 Via Vaquero Norte,San Juan Bautista,95045,5,3.5,4045,0.5,2000,3,Single Family Residence,1100000,0.0,0.0
4840,6,307 7th St,San Juan Bautista,95045,3,2.0,1356,0.126,1979,2,Single Family Residence,549000,-121.539702419551,36.8418866262543
4841,7,271 Copperleaf Ln,San Juan Bautista,95045,3,3.0,2906,0.162,2019,4,Single Family Residence,805000,0.0,0.0
4842,8,180 Lang St,San Juan Bautista,95045,3,2.0,1480,0.161,1980,2,Single Family Residence,569999,-121.539475501067,36.84000315
4843,9,1600 Rocks Rd,San Juan Bautista,95045,4,2.0,1723,0.72,1940,6,Single Family Residence,479000,0.0,0.0
4844,10,270 Copperleaf Ln,San Juan Bautista,95045,5,3.0,2906,0.165,2019,3,Single Family Residence,709000,0.0,0.0
4845,11,1129 1st St,San Juan Bautista,95045,4,2.5,2461,0.184,2003,2,Single Family Residence,679999,-121.5387065,36.8476002
4846,12,1205 Vista Way,San Juan Bautista,95045,4,3.5,3085,0.161,2019,3,Single Family Residence,791950,0.0,0.0
4847,13,1153 Vista Way,San Juan Bautista,95045,4,2.5,2347,0.163,2018,2,Single Family Residence,736950,0.0,0.0
4848,14,1200 Vista Way,San Juan Bautista,95045,4,2.5,2347,0.161,2018,2,Single Family Residence,709950,0.0,0.0
4849,15,1135 Rancho Way,San Juan Bautista,95045,4,2.5,2347,0.16399999999999998,2018,2,Single Family Residence,766950,0.0,0.0
