,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price,Longitude,Latitude
938,0,115 Meadowbrook Dr,Los Gatos,95032,3,2,2580,0.205,1962,2,Single Family Residence,1977000,-121.9256105,37.2373798
939,1,140 Stonybrook Rd,Los Gatos,95032,3,2,1938,0.28,1958,2,Single Family Residence,2299000,-121.9597293,37.22572345
940,2,17025 Pine Ave,Los Gatos,95032,5,3,2659,0.282,2005,2,Single Family Residence,3150000,-121.9674673,37.22852277
941,3,165 Wooded View Dr,Los Gatos,95032,5,5,4160,0.892,1969,3,Single Family Residence,3950000,-121.9468103,37.2249487
942,4,103 Chippendale Ct,Los Gatos,95032,4,2.5,2421,0.234,1977,2,Single Family Residence,1998000,-121.981721,37.253149
943,5,15768 Cherry Blossom Ln,Los Gatos,95032,2,1.5,1900,0.23,1950,2,Single Family Residence,1999000,-121.957127,37.239317
944,6,16131 Camino Del Sol,Los Gatos,95032,5,3,2801,0.198,1986,2,Single Family Residence,2199000,-121.9517927,37.25018093
945,7,107 Capistrano Pl,Los Gatos,95032,3,2,2148,0.304,1973,2,Single Family Residence,2095000,-121.98339,37.258438
946,8,359 Blackwell Dr,Los Gatos,95032,3,2,2112,0.142,1961,2,Single Family Residence,1997800,-121.951321,37.244888
947,9,222 Thomas Dr,Los Gatos,95032,3,2,1430,0.142,1964,2,Single Family Residence,1585000,-121.9303228,37.23958835
948,10,131 Green Hill Way,Los Gatos,95032,3,2,1314,0.223,1957,2,Single Family Residence,1707000,-121.9609153,37.24888778
949,11,470 Santa Rosa Dr,Los Gatos,95032,4,3.5,4692,0.917,1989,4,Single Family Residence,3400000,-121.9158097,37.22296798
950,12,395 School Ct,Los Gatos,95032,3,2.5,2026,0.064,2017,2,Single Family Residence,1799000,0,0
951,13,1330 Elwood Dr,Los Gatos,95032,5,3,2334,0.239,1968,0,Single Family Residence,1918000,0,0
952,14,16717 Chirco Dr,Los Gatos,95032,3,3.5,2949,0.287,2008,2,Single Family Residence,2500000,-121.9620735,37.24172394
953,15,14599 Clearview Dr,Los Gatos,95032,5,4.5,5479,0.773,1955,3,Single Family Residence,4695000,-121.9712549,37.2576427
954,16,15944 Longwood Dr,Los Gatos,95032,5,3.5,2229,0.223,1953,2,Single Family Residence,1999950,0,0
955,17,120 Drysdale Dr,Los Gatos,95032,5,4,3350,0.973,1970,3,Single Family Residence,2798000,-121.946666,37.22977075
956,18,15220 Kennedy Rd,Los Gatos,95032,4,5,5377,2.38,1998,3,Single Family Residence,4698000,-121.9332525,37.21954577
957,19,573 More Ave,Los Gatos,95032,5,4,4270,0.443,2009,4,Single Family Residence,3198000,-121.9867927,37.25427557
958,20,15977 Shannon Rd,Los Gatos,95032,4,3.5,4870,2.115,1980,2,Single Family Residence,3195000,-121.94862,37.228286
959,21,201 Beethoven Ln,Los Gatos,95032,4,2.5,2116,0.107,2006,2,Single Family Residence,1649000,0,0
960,22,16336 Shady View Ln,Los Gatos,95032,3,1,1056,0.194,1952,0,Single Family Residence,1750000,-121.955844,37.2308263
961,23,16385 Peacock Ln,Los Gatos,95032,5,4,3965,0.3,1959,2,Single Family Residence,3195000,-121.952552,37.23057585
962,24,15945 Camino Del Cerro,Los Gatos,95032,4,3.5,3002,0.22,1890,0,Single Family Residence,2298000,-121.9448703,37.23919251
963,25,140 Teresita Way,Los Gatos,95032,4,4.5,3044,1.341,1977,2,Single Family Residence,2695000,-121.9508438,37.21642185
964,26,5760 Harwood Ln,Los Gatos,95032,5,4.5,4501,2.307,1990,3,Single Family Residence,3590000,0,0
965,27,308 Casitas Bulevar,Los Gatos,95032,5,3,3220,0.272,1973,2,Single Family Residence,2498000,-121.9863833,37.25823255
966,28,367 Los Gatos Blvd,Los Gatos,95032,5,6.5,5422,0.336,1902,2,Single Family Residence,5395000,-121.9617309,37.2382642
967,29,14805 Sky Ln,Los Gatos,95032,4,5,6100,3.292,1997,3,Single Family Residence,4995000,-121.9293695,37.22623767
968,30,445 Los Gatos Blvd,Los Gatos,95032,2,1,853,0.229,1905,0,Single Family Residence,1774000,-121.9617309,37.2382642
969,0,54 Woodland Ct,Milpitas,95035,3,2,1240,0.073,1969,2,Single Family Residence,980000,-121.9037386,37.41154033
970,1,518 Folsom Cir,Milpitas,95035,4,2.5,1860,0.066,1983,2,Single Family Residence,1189888,-121.902484,37.43913479
971,2,1381 Saratoga Dr,Milpitas,95035,4,4,2546,0.144,1964,2,Single Family Residence,1399000,-121.8772411,37.42424009
972,3,94 Castillo,Milpitas,95035,4,3.5,2284,0.036,2012,2,Single Family Residence,1400000,0,0
973,4,94 Castillo Ln,Milpitas,95035,4,3.5,2284,0.036,2012,2,Single Family Residence,1400000,0,0
974,5,807 Folsom Cir,Milpitas,95035,2,2.5,1350,0.062,1983,2,Single Family Residence,929000,-121.9043011,37.43872883
975,6,1513 Adams Ave,Milpitas,95035,6,2,1771,0.146,1960,0,Single Family Residence,1130000,-121.8796912,37.43772404
976,7,1834 Blue Spruce Ct,Milpitas,95035,3,2,1190,0.121,1967,2,Single Family Residence,859500,-121.9067499,37.40442692
977,8,735 Berkshire Pl,Milpitas,95035,4,3,2698,0.258,1987,3,Single Family Residence,1788888,-121.8982544,37.46008367
978,9,688 Cardiff Pl,Milpitas,95035,4,3,2690,0.238,1985,3,Single Family Residence,1635000,-121.8955569,37.45627868
979,10,1247 Stardust Way,Milpitas,95035,3,2,1247,0.115,1969,2,Single Family Residence,999980,-121.9086877,37.41138648
980,11,1472 Michael Ct,Milpitas,95035,4,2,1795,0.321,1984,2,Single Family Residence,1350000,-121.882679,37.44637387
981,12,592 Corinthia Dr,Milpitas,95035,4,2,1750,0.128,1972,2,Single Family Residence,1299000,-121.8982521,37.44545708
982,13,1431 Traughber St,Milpitas,95035,4,2.5,2376,0.223,1978,2,Single Family Residence,1495000,-121.8851601,37.44611435
983,14,174 Beaumere Way,Milpitas,95035,4,2.5,2412,0.138,1978,2,Single Family Residence,1488000,-121.9068746,37.44964919
984,15,1576 Stemel Way,Milpitas,95035,4,2.5,2097,0.146,1978,2,Single Family Residence,1198888,-121.8811964,37.44500532
985,16,1694 Everglades Dr,Milpitas,95035,4,2,1727,0.131,1965,2,Single Family Residence,1225000,-121.8726212,37.42677791
986,17,293 Bixby Dr,Milpitas,95035,4,2,1102,0.138,1960,2,Single Family Residence,899888,-121.8738091,37.43345857
987,18,523 Vista Ridge Dr,Milpitas,95035,3,3,3551,2.339,1990,3,Single Family Residence,1685000,-121.8414309,37.43838282
988,19,15 Carnegie Dr,Milpitas,95035,4,3,1401,0.142,1955,1,Single Family Residence,974900,-121.8816667,37.43586109
989,20,1500 Canton Dr,Milpitas,95035,3,2,1141,0.143,1958,2,Single Family Residence,918000,-121.8783929,37.43362703
990,21,2048 Gosser St,Milpitas,95035,3,2,1130,0.153,1960,4,Single Family Residence,998888,-121.9032394,37.4617459
991,22,1737 Pebble Beach Ct,Milpitas,95035,4,3,2881,0.206,1985,3,Single Family Residence,1888888,-121.8783034,37.45896999
992,23,320 Boulder St,Milpitas,95035,3,1.5,1064,0.142,1954,2,Single Family Residence,850000,-121.9058105,37.45724436
993,24,436 Elm Ct,Milpitas,95035,4,3,2073,0.257,1960,2,Single Family Residence,1575000,-121.9159745,37.43715061
994,25,709 Michael St,Milpitas,95035,4,2.5,2045,0.147,1984,2,Single Family Residence,1575000,-121.8823199,37.44584229
995,26,4545 Felter Rd,Milpitas,95035,4,2.5,4000,45.207,1986,2,Single Family Residence,4500000,0,0
996,27,151 Ayer Ln,Milpitas,95035,4,2.5,2025,0.089,1997,2,Single Family Residence,1198000,-121.8879224,37.43654012
997,28,1709 Golden Hills Dr,Milpitas,95035,6,5.5,4510,0.176,1971,2,Single Family Residence,2499000,-121.876902,37.44001675
998,29,1216 Moonlight Way,Milpitas,95035,4,3,1820,0.115,1970,2,Single Family Residence,1178000,-121.9093583,37.4113042
999,30,4140 Felter Rd,Milpitas,95035,5,2,2110,11.053,1950,2,Single Family Residence,2800000,0,0
1000,0,14658 Stonebridge Dr,Morgan Hill,95037,3,3,3200,0.904,1979,3,Single Family Residence,2100000,-121.6505841,37.08706884
1001,1,7445 Croy Rd,Morgan Hill,95037,1,1,622,4.365,1961,0,Single Family Residence,325000,0,0
1002,2,540 Calle Buena Vis,Morgan Hill,95037,4,3,1914,0.086,2004,2,Single Family Residence,875000,0,0
1003,3,162 Bender Cir,Morgan Hill,95037,3,2,1552,0.12,1985,2,Single Family Residence,815000,-121.6633765,37.14010025
1004,4,16757 Murphy Ave,Morgan Hill,95037,3,2.5,2720,0.092,2019,2,Single Family Residence,1027175,-121.6267783,37.13048088
1005,5,16385 San Domingo Dr,Morgan Hill,95037,4,2.5,2505,0.088,2017,2,Single Family Residence,1070000,-121.6355239,37.1221455
1006,6,17585 Depot St,Morgan Hill,95037,3,2.5,1489,0.119,1993,2,Single Family Residence,799923,-121.6529392,37.13118432
1007,7,15425 La Rocca Pl,Morgan Hill,95037,4,2.5,2033,0.129,2004,2,Single Family Residence,969000,0,0
1008,8,18610 Serra Avenida,Morgan Hill,95037,5,3,2571,0.189,2004,3,Single Family Residence,1299000,-121.6449941,37.15896266
1009,9,18343 Solano Ct,Morgan Hill,95037,4,3,3074,0.158,1999,3,Single Family Residence,1299000,-121.6436659,37.15458489
1010,10,16785 Ranger Ct,Morgan Hill,95037,5,3,1996,0.195,1977,2,Single Family Residence,949000,-121.6097185,37.13667411
1011,11,15805 Uvas Rd K,Morgan Hill,95037,3,2,2170,30.163,1992,0,Single Family Residence,799000,0,0
1012,12,15180 Bellini Way,Morgan Hill,95037,3,2,1610,0.178,2004,2,Single Family Residence,969900,-121.6465447,37.09688282
1013,13,17471 Blue Jay Dr,Morgan Hill,95037,4,2.5,3098,0.461,1974,2,Single Family Residence,1305000,-121.6080445,37.1548026
1014,14,1596 Morning Star Dr,Morgan Hill,95037,4,3.5,2827,0.237,1998,3,Single Family Residence,1459000,-121.6475786,37.16414637
1015,15,1810 Silverwings Ct,Morgan Hill,95037,4,2.5,2484,0.695,1977,4,Single Family Residence,1479000,-121.645931,37.16472347
1016,16,17395 Ringel Drive #17395,Morgan Hill,95037,5,3,3176,0.203,1988,3,Single Family Residence,1380000,0,0
1017,17,16620 San Benito Pl,Morgan Hill,95037,3,2.5,1835,0.09,2001,2,Single Family Residence,880000,-121.6374207,37.12345617
1018,18,1725 Espana Way,Morgan Hill,95037,4,3,2383,0.156,2010,2,Single Family Residence,1199000,-121.6400008,37.16173421
1019,19,1586 Brewster Ln,Morgan Hill,95037,4,3,5283,10.079,2007,4,Single Family Residence,2420000,-121.6638635,37.09845243
1020,20,1510 Mission Avenida,Morgan Hill,95037,4,3.5,3577,0.209,2006,3,Single Family Residence,1599000,-121.6446152,37.15727588
1021,21,17440 Lakeview Dr,Morgan Hill,95037,6,3.5,3902,0.476,1977,2,Single Family Residence,1325000,0,0
1022,22,1175 Jasmine Way,Morgan Hill,95037,5,3.5,3319,0.2,2012,3,Single Family Residence,1428000,-121.628333,37.14089295
1023,23,16695 San Benito Dr,Morgan Hill,95037,4,3,2244,0.36,1989,3,Single Family Residence,999900,-121.6380336,37.1243179
1024,24,717 Juliann Way,Morgan Hill,95037,4,4.5,3356,0.161,2016,3,Single Family Residence,1400000,-121.6437994,37.1343733
1025,25,17570 Manzanita Dr,Morgan Hill,95037,4,3,3707,0.529,1988,2,Single Family Residence,1424000,0,0
1026,26,717 Juliann Way,Morgan Hill,95037,4,4.5,3356,0.162,2016,3,Single Family Residence,1400000,-121.6437994,37.1343733
1027,27,18421 Carmelo Ct,Morgan Hill,95037,4,3,3118,0.161,1999,3,Single Family Residence,1358888,-121.6459981,37.15596882
1028,28,1100 W Dunne Ave,Morgan Hill,95037,4,3.5,3466,0.77,1987,3,Single Family Residence,1299000,-121.6669976,37.1196309
1029,29,15125 Monticello Way,Morgan Hill,95037,3,3,2716,0.22,1995,2,Single Family Residence,995000,-121.645301,37.09688412
1030,30,1105 W Dunne Ave,Morgan Hill,95037,3,2.5,2144,1.77,1977,2,Single Family Residence,1499000,-121.6674192,37.1202166
1031,0,3005 Springknoll Ct,San Jose,95140,6,5.5,7100,3.663,2017,3,Single Family Residence,3498000,0,0
1032,1,44500 San Antonio Valley Rd,Mount Hamilton,95140,2,1,1200,12.24,1946,2,Single Family Residence,999950,0,0
1033,0,12 Starr Way,Mountain View,94040,5,4.5,3490,0.274,2017,3,Single Family Residence,3900000,-122.0874391,37.38000588
1034,1,1349 Isabelle Ave,Mountain View,94040,4,2.5,1942,0.244,1951,2,Single Family Residence,2698000,-122.0888884,37.37841295
1035,2,1501 Lloyd Way,Mountain View,94040,3,1.5,1364,0.118,1953,2,Single Family Residence,2475000,-122.0928673,37.386914
1036,3,22509 Redcliff Ct,Mountain View,94040,3,2,1760,0.266,1956,2,Single Family Residence,2450000,-122.0685207,37.3707571
1037,4,1356 Marilyn Dr,Mountain View,94040,3,2,1398,0.174,1953,2,Single Family Residence,2498000,-122.0889349,37.3809057
1038,5,2615 Swanson Way,Mountain View,94040,5,3,2491,0.257,1966,2,Single Family Residence,2698000,-122.0745656,37.36740616
1039,6,1175 Solana Dr,Mountain View,94040,3,2,1322,0.151,1951,0,Single Family Residence,2250000,-122.1034685,37.38943249
1040,7,1135 Blackfield Way,Mountain View,94040,5,3.5,2595,0.139,1998,2,Single Family Residence,2999888,-122.0993947,37.38952123
1041,8,557 Maple Ct,Mountain View,94040,4,3,2191,0.128,2014,2,Single Family Residence,2699000,0,0
1042,9,1242 Kern Ct,Mountain View,94040,5,3,2817,0.235,1966,2,Single Family Residence,2799000,-122.0652233,37.36503786
1043,10,2109 University Ave,Mountain View,94040,4,2.5,1980,0.13,2006,2,Single Family Residence,1780000,-122.0996112,37.4000304
1044,0,492 Calderon Ave,Mountain View,94041,3,1,1228,0.115,1947,2,Single Family Residence,1899000,-122.0740664,37.38785462
1045,1,1242 Snow St,Mountain View,94041,2,2,1112,0.086,1962,1,Single Family Residence,1499000,-122.0878286,37.38958079
1046,2,68 Centre St,Mountain View,94041,4,2,1280,0.146,1946,0,Single Family Residence,1529000,-122.0726521,37.3819909
1047,3,394 Mariposa Ave,Mountain View,94041,7,5.5,3561,0.177,1951,0,Single Family Residence,3800000,-122.0894512,37.39505997
1048,4,721 Tiana Ln,Mountain View,94041,3,2.5,2048,0.105,1986,2,Single Family Residence,2198000,-122.0593991,37.37937315
1049,5,1357 Villa St,Mountain View,94041,2,1,960,0.083,1950,1,Single Family Residence,1400000,-122.0851868,37.39619732
1050,6,756 Calderon Ave,Mountain View,94041,2,1,810,0.172,1948,1,Single Family Residence,1898000,-122.0763585,37.38445017
1051,7,1378 California St,Mountain View,94041,4,2,2425,0.195,1947,2,Single Family Residence,6000000,-122.0868416,37.39381546
1052,0,422 Whisman Ct,Mountain View,94043,3,2.5,1584,0.067,1988,2,Single Family Residence,1650000,-122.0587367,37.40042532
1053,1,1601 Morgan St,Mountain View,94043,3,2,1234,0.136,1976,2,Single Family Residence,1695000,-122.08136,37.4114844
1054,2,819 San Carlos Ave,Mountain View,94043,3,2,1302,0.178,1962,2,Single Family Residence,1698000,-122.0720934,37.40474954
1055,3,181 Espinosa Ln,Mountain View,94043,4,2.5,1679,0.077,1997,2,Single Family Residence,1998000,-122.0595534,37.3928955
1056,4,955 San Marcos Cir,Mountain View,94043,3,2,1411,0.144,1964,2,Single Family Residence,1899998,-122.0826141,37.40673705
1057,5,760 Emily Dr,Mountain View,94043,3,1,816,0.108,1954,0,Single Family Residence,1399000,-122.0666915,37.40415125
1058,6,317 Serra San Bruno,Mountain View,94043,3,2.5,1715,0.096,1998,2,Single Family Residence,1698000,-122.0947159,37.40722155
1059,7,121 Chetwood Dr,Mountain View,94043,4,2.5,1944,0.087,1997,2,Single Family Residence,2098000,-122.0607832,37.39087039
1060,8,879 Linda Vista Ave,Mountain View,94043,5,4,1811,0.153,1962,2,Single Family Residence,2299000,-122.0755606,37.405942
1061,9,139 Hamilton Ave,Mountain View,94043,3,2,1280,0.115,1955,2,Single Family Residence,1999000,-122.1013162,37.40563245
1062,10,306 Nita Ave,Mountain View,94043,3,2,1140,0.133,1959,2,Single Family Residence,1895000,-122.104824,37.4102514
1063,11,201 Granada Dr,Mountain View,94043,3,1,930,0.124,1930,2,Single Family Residence,1595000,-122.0854808,37.3996796
1064,12,819 Leong Dr,Mountain View,94043,3,1,1124,0.164,1954,0,Single Family Residence,1590000,-122.0660384,37.40537726
1065,13,1639 Spring St,Mountain View,94043,4,2.5,2095,0.122,2017,1,Single Family Residence,1848000,-122.0828416,37.41295585
1066,14,812 Wake Forest Dr,Mountain View,94043,3,1,875,0.126,1954,1,Single Family Residence,1449000,-122.0649394,37.40418197
1067,15,1917 Colony St,Mountain View,94043,2,1,1064,0.26,1950,0,Single Family Residence,2650000,-122.0874583,37.41557362
1068,16,910 San Marcos Cir,Mountain View,94043,4,2,1576,0.138,1964,2,Single Family Residence,1998000,-122.0850759,37.40687455
1069,0,1127 Fulton St,Palo Alto,94301,2,1.5,1082,0.129,1920,0,Single Family Residence,2500000,-122.1480451,37.446432
1070,1,2130 Byron St,Palo Alto,94301,5,4.5,4591,0.152,2017,1,Single Family Residence,7495000,-122.1373199,37.43719075
1071,2,118 Churchill Ave,Palo Alto,94301,5,5,3713,0.172,2012,2,Single Family Residence,4988000,-122.1508723,37.4357567
1072,3,328 Churchill Ave,Palo Alto,94301,5,5.5,4611,0.224,1987,2,Single Family Residence,5988000,-122.1484583,37.43832205
1073,4,369 Churchill Ave,Palo Alto,94301,5,8.5,10877,1.123,1917,3,Single Family Residence,39988000,-122.1485716,37.43923875
1074,5,526 Center Dr,Palo Alto,94301,4,3.5,3131,0.326,1931,2,Single Family Residence,6500000,-122.1440981,37.455861
1075,6,595 Lincoln Ave,Palo Alto,94301,4,3.5,3204,0.115,2006,1,Single Family Residence,4500000,-122.1508699,37.44479225
1076,7,439 Lincoln Ave,Palo Alto,94301,5,3.5,3652,0.461,1929,2,Single Family Residence,11800000,-122.1526872,37.443209
1077,8,113 Byron St,Palo Alto,94301,3,2.5,2224,0.129,2007,1,Single Family Residence,3529000,-122.161946,37.45327015
1078,9,1220 Hamilton Ave,Palo Alto,94301,2,2,2056,0.178,1938,2,Single Family Residence,3988000,-122.1464041,37.45406975
1079,10,51 Crescent Dr,Palo Alto,94301,5,6.5,7145,0.52,1927,3,Single Family Residence,16800000,-122.1450185,37.4577597
1080,11,154 Tennyson Ave,Palo Alto,94301,3,2,1820,0.115,1960,2,Single Family Residence,2895000,-122.1466914,37.4336574
1081,12,530 Kellogg Ave,Palo Alto,94301,4,2,2547,0.129,1918,0,Single Family Residence,3475000,-122.147474,37.4415794
1082,13,224 N California Ave,Palo Alto,94301,2,1.5,886,0.042,1934,1,Single Family Residence,1898000,-122.1400172,37.4321565
1083,14,435 Santa Rita Ave,Palo Alto,94301,4,3.5,3321,0.338,1936,3,Single Family Residence,12880000,-122.1405576,37.4354574
1084,15,543 Seale Ave,Palo Alto,94301,7,6.5,5673,0.23,2019,1,Single Family Residence,11880000,-122.1414593,37.4382037
1085,16,1600 Bryant St,Palo Alto,94301,6,4.5,6225,0.518,1923,2,Single Family Residence,19800000,-122.1479063,37.4368327
1086,17,638 Middlefield Rd,Palo Alto,94301,4,3.5,1925,0.026,2015,0,Single Family Residence,3349500,-122.1552984,37.4490476
1087,18,961 Channing Ave,Palo Alto,94301,2,2,960,0.083,1924,1,Single Family Residence,1798888,-122.1475326,37.4494429
1088,19,1800 Webster St,Palo Alto,94301,5,5.5,5158,0.172,1989,1,Single Family Residence,7398000,-122.1417212,37.4390372
1089,20,575 Everett Ave,Palo Alto,94301,4,3.5,2141,0.116,1900,1,Single Family Residence,4125000,-122.161055,37.45090745
1090,21,2065 Alma,Palo Alto,94301,3,2,1386,0.115,1926,0,Single Family Residence,2288000,-122.1516543,37.4356751
1091,22,2065 Alma St,Palo Alto,94301,3,2,1386,0.115,1926,1,Single Family Residence,2288000,-122.1516543,37.4356751
1092,23,1429 Emerson St,Palo Alto,94301,5,3.5,4253,0.23,2001,2,Single Family Residence,7388000,-122.1507182,37.4374162
1093,24,232 Coleridge Ave,Palo Alto,94301,4,4.5,3085,0.66,1925,2,Single Family Residence,17500000,-122.1483024,37.4364235
1094,25,1301 Hamilton Ave,Palo Alto,94301,4,3.5,3131,0.35,2008,2,Single Family Residence,7449000,-122.1443871,37.454588
1095,26,103 Melville Ave,Palo Alto,94301,3,2.5,2068,0.086,2018,0,Single Family Residence,2950000,-122.1541188,37.4374438
1096,27,1039 University Ave,Palo Alto,94301,5,4.5,5617,0.459,2003,2,Single Family Residence,14250000,-122.1529087,37.45522705
1097,28,2281 Byron St,Palo Alto,94301,5,5.5,5665,0.265,2009,2,Single Family Residence,7488000,-122.1350615,37.4362062
1098,29,123 Tennyson Ave,Palo Alto,94301,5,5.5,6044,0.275,2001,2,Single Family Residence,7988000,-122.1476271,37.43386965
1099,30,1437 Hamilton Ave,Palo Alto,94301,4,3.5,3195,0.258,1941,2,Single Family Residence,5900000,-122.1407862,37.45389655
1100,0,3085 Alexis Dr,Palo Alto,94304,5,4,4555,1.443,1976,3,Single Family Residence,5000000,-122.1702636,37.3731275
1101,1,2102 Old Page Mill Rd,Palo Alto,94304,3,3,2031,0.867,1963,2,Single Family Residence,3595000,-122.1625119,37.39410263
1102,2,2265 Old Page Mill Rd,Palo Alto,94304,6,4,3365,1.351,1952,2,Single Family Residence,4498000,-122.1595696,37.4001818
1103,0,853 La Para Ave,Palo Alto,94306,5,4.5,3411,0.237,2019,2,Single Family Residence,4999888,-122.1337137,37.4100838
1104,1,3288 Bryant St,Palo Alto,94306,5,4,2743,0.143,2019,1,Single Family Residence,4298000,-122.1259807,37.42278954
1105,2,3709 Starr King Cir,Palo Alto,94306,3,2,1382,0.268,1952,2,Single Family Residence,2498000,-122.1186296,37.4154228
1106,3,1160 California Ave,Palo Alto,94306,4,3,2224,0.117,1936,1,Single Family Residence,2788000,-122.1501751,37.420262
1107,4,2671 Bryant St,Palo Alto,94306,2,1,917,0.158,1950,2,Single Family Residence,2788000,-122.1343878,37.42861925
1108,5,144 Monroe Dr,Palo Alto,94306,5,5,3155,0.205,2019,1,Single Family Residence,3888000,-122.1160778,37.40768195
1109,6,671 Barron Ave,Palo Alto,94306,4,3,2577,0.161,2006,1,Single Family Residence,3395000,-122.1340545,37.41565785
1110,7,530 Irven Ct,Palo Alto,94306,5,4,3624,0.133,2007,0,Single Family Residence,3450000,-122.1250876,37.4102594
1111,8,4157 Interdale Way,Palo Alto,94306,3,2.5,2335,0.074,1981,2,Single Family Residence,2499000,-122.1254013,37.4116468
1112,9,4256 Manuela Ct,Palo Alto,94306,7,8.5,9165,0.656,2008,3,Single Family Residence,10988000,-122.1334325,37.3936735
1113,10,3905 Park Blvd,Palo Alto,94306,4,4.5,3677,0.249,2018,1,Single Family Residence,3499888,-122.127474,37.4196868
1114,11,1135 College Ave,Palo Alto,94306,4,3,2231,0.132,2005,1,Single Family Residence,3950000,-122.1514745,37.4211935
1115,12,3875 Magnolia Dr,Palo Alto,94306,5,4.5,3020,0.209,2005,1,Single Family Residence,3988000,-122.1313957,37.4148825
1116,13,639 Arastradero Rd,Palo Alto,94306,0,0,3452,0.227,2019,0,Single Family Residence,2588000,-122.1261708,37.4054745
1117,14,2015 Amherst St,Palo Alto,94306,3,2,1485,0.255,1955,4,Single Family Residence,3495000,-122.1565402,37.4183845
1118,15,717 & 723 Ellsworth Pl,Palo Alto,94306,4,2,1650,0.106,1946,1,Single Family Residence,2488000,-122.1261328,37.43180489
1119,16,2239 Wellesley St,Palo Alto,94306,2,1,1040,0.198,1922,1,Single Family Residence,3495000,-122.1491872,37.4236966
1120,17,3394 Birch St,Palo Alto,94306,3,1,1098,0.098,1955,0,Single Family Residence,1895000,-122.1338454,37.42190935
1121,0,3427 Rosedale Dr,San Jose,95117,3,2,1291,0.186,1955,2,Single Family Residence,1218000,-121.9582047,37.31336043
1122,1,3740 Rhoda Dr,San Jose,95117,5,2.5,2376,0.143,1973,2,Single Family Residence,1588000,-121.9667501,37.304726
1123,2,790 Daffodil Way,San Jose,95117,4,2,1370,0.138,1962,2,Single Family Residence,1328000,-121.9710598,37.31229727
1124,3,729 Coakley Dr,San Jose,95117,4,3,1944,0.172,1955,2,Single Family Residence,1299000,-121.962818,37.31429119
1125,4,1136 Welch Ave,San Jose,95117,3,2,1140,0.136,1958,2,Single Family Residence,1099000,-121.9668346,37.30574238
1126,5,3758 Caravella Dr,San Jose,95117,4,2.5,1937,0.154,1973,2,Single Family Residence,1549999,-121.9677813,37.30182606
1127,6,3191 Greentree Way,San Jose,95117,3,2,1741,0.185,1955,2,Single Family Residence,1549000,-121.9532666,37.30566239
1128,7,3256 Oxford Ln,San Jose,95117,4,2,1757,0.185,1962,2,Single Family Residence,1548000,-121.9553934,37.30517135
1129,8,3849 Payne Ave,San Jose,95117,4,2.5,2020,0.166,1976,2,Single Family Residence,1588000,-121.9690251,37.30114023
1130,9,4014 Manzanita Dr,San Jose,95117,4,2,1586,0.164,1963,2,Single Family Residence,1487000,-121.9736896,37.31137609
1131,10,467 Cypress Ave,San Jose,95117,6,2,2900,0.266,1895,1,Single Family Residence,1795000,0,0
1132,11,2507 Forest Ave,San Jose,95117,4,3,1865,0.122,1952,2,Single Family Residence,1550000,-121.9521723,37.32743829
1133,12,611 Fenley Ave,San Jose,95117,3,1.5,1380,0.186,1954,2,Single Family Residence,1199900,-121.9568134,37.31430243
1134,13,3170 Riddle Rd,San Jose,95117,3,3,1766,0.183,1948,1,Single Family Residence,1349000,-121.9517553,37.3152592
1135,14,386 Cypress Ave,San Jose,95117,3,2.5,1750,0.075,2005,2,Single Family Residence,1299888,0,0
1136,15,3417 Madonna Dr,San Jose,95117,3,2.5,2086,0.151,1962,2,Single Family Residence,1397888,-121.957639,37.30965376
1137,16,3393 Kirkwood Dr,San Jose,95117,4,2.5,2145,0.185,1956,2,Single Family Residence,1599000,-121.9576342,37.3178265
1138,17,918 Radcliffe Dr,San Jose,95117,4,3.5,2888,0.177,1963,2,Single Family Residence,1599000,-121.9586888,37.3105836
1139,0,5754 Croydon Ave,San Jose,95118,4,2,1555,0.141,1962,2,Single Family Residence,1298000,-121.8814942,37.24384411
1140,1,3402 Wilcox Ave,San Jose,95118,4,3,1789,0.24,1960,2,Single Family Residence,1090000,-121.8977311,37.26827155
1141,2,4009 Laurelglen Ct,San Jose,95118,3,2,1475,0.139,1966,2,Single Family Residence,1150000,-121.8828605,37.26642028
1142,3,1368 Oslo Ln,San Jose,95118,4,2,1282,0.138,1962,2,Single Family Residence,1000000,-121.8875368,37.23861212
1143,4,1368 Oslo Ln,San Jose,95118,4,2,1282,0.134,1962,2,Single Family Residence,1000000,-121.8875368,37.23861212
1144,5,1304 Mary Lee Way,San Jose,95118,3,2,1425,0.149,1960,2,Single Family Residence,1099000,-121.8853433,37.27157284
1145,6,3130 Ensalmo Ave,San Jose,95118,4,2,1140,0.117,1953,2,Single Family Residence,1100000,-121.9041698,37.26939319
1146,7,1292 Antwerp Ln,San Jose,95118,4,2,1282,0.14,1964,2,Single Family Residence,1149000,-121.8854327,37.24183133
1147,8,5287 Garwood Dr,San Jose,95118,4,2,1550,0.151,1966,2,Single Family Residence,1095000,-121.8881934,37.24975395
1148,9,1318 Kipling Ct,San Jose,95118,3,2,1242,0.158,1962,2,Single Family Residence,1049000,-121.8846558,37.2616285
1149,10,1364 Crestwood Dr,San Jose,95118,4,2,1842,0.239,1967,2,Single Family Residence,1349000,-121.8877502,37.27515025
1150,11,4059 Knollglen Way,San Jose,95118,3,2,1833,0.142,1966,2,Single Family Residence,1298000,-121.8818657,37.2663043
